param_id,mom_lookback_bars,mom_threshold,rev_span,rev_threshold,risk_mode,sl_atr,tp_atr,sl_fixed,tp_fixed,max_hold_bars,confirm_turn,mean_exit,session_set,max_trades_per_day,all_trades,all_pnl,all_max_dd,all_profit_factor,all_win_rate,all_expectancy,all_total_gain,all_total_loss,is_trades,is_pnl,is_max_dd,is_profit_factor,is_win_rate,is_expectancy,is_total_gain,is_total_loss,oos_trades,oos_pnl,oos_max_dd,oos_profit_factor,oos_win_rate,oos_expectancy,oos_total_gain,oos_total_loss,wf_positive
M200R5_4611,40,0.7,20,0.8,atr,1.0,0.75,5.192923409598214,5.192923409598214,6,False,False,PRE_RTH,1,16,2729.2,747.58,2.9992,0.75,170.575,4094.37,-1365.18,13,1990.59,747.58,2.484,0.7692,153.122,3331.97,-1341.38,3,738.6,23.8,32.0402,0.6667,246.202,762.4,-23.8,False
M200R5_4641,40,0.7,20,0.8,atr,1.0,0.75,5.192923409598214,5.192923409598214,12,False,True,PRE_RTH,1,16,2969.22,817.6,3.1037,0.8125,185.577,4380.62,-1411.4,13,2090.63,817.6,2.4812,0.7692,160.818,3502.03,-1411.4,3,878.6,0.0,999.0,1.0,292.865,878.6,0.0,False
M200R5_5381,40,0.7,20,1.1,atr,1.0,0.75,5.192923409598214,5.192923409598214,6,False,False,RTH,1,10,1862.01,747.58,3.4907,0.8,186.201,2609.59,-747.58,8,1099.61,747.58,2.4709,0.75,137.451,1847.19,-747.58,2,762.4,0.0,999.0,1.0,381.2,762.4,0.0,False
M200R5_5387,40,0.7,20,1.1,atr,1.0,0.75,5.192923409598214,5.192923409598214,6,False,True,RTH,1,10,1862.01,747.58,3.4907,0.8,186.201,2609.59,-747.58,8,1099.61,747.58,2.4709,0.75,137.451,1847.19,-747.58,2,762.4,0.0,999.0,1.0,381.2,762.4,0.0,False
M200R5_1117,40,0.4,12,1.1,atr_blend,1.5,1.5,5.192923409598214,5.192923409598214,6,True,False,ALL,1,14,5796.83,773.8,3.5819,0.7143,414.06,8042.03,-2245.2,12,5324.43,773.8,3.7711,0.75,443.702,7245.83,-1921.4,2,472.4,323.8,2.459,0.5,236.202,796.2,-323.8,False
M200R5_1118,40,0.4,12,1.1,atr_blend,1.5,1.5,5.192923409598214,5.192923409598214,6,True,False,ALL,3,16,5129.21,773.8,2.7572,0.6875,320.576,8048.21,-2919.0,14,4656.81,773.8,2.7944,0.7143,332.629,7252.01,-2595.2,2,472.4,323.8,2.459,0.5,236.202,796.2,-323.8,False
M200R5_4617,40,0.7,20,0.8,atr,1.0,0.75,5.192923409598214,5.192923409598214,6,False,True,PRE_RTH,1,16,2669.2,747.58,2.9552,0.75,166.825,4034.38,-1365.18,13,1930.6,747.58,2.4393,0.7692,148.508,3271.98,-1341.38,3,738.6,23.8,32.0402,0.6667,246.202,762.4,-23.8,False
M200R5_5405,40,0.7,20,1.1,atr,1.0,0.75,5.192923409598214,5.192923409598214,12,False,False,RTH,1,10,1882.0,817.6,3.3019,0.8,188.2,2699.6,-817.6,8,1119.6,817.6,2.3694,0.75,139.95,1937.2,-817.6,2,762.4,0.0,999.0,1.0,381.2,762.4,0.0,False
M200R5_5411,40,0.7,20,1.1,atr,1.0,0.75,5.192923409598214,5.192923409598214,12,False,True,RTH,1,10,1882.0,817.6,3.3019,0.8,188.2,2699.6,-817.6,8,1119.6,817.6,2.3694,0.75,139.95,1937.2,-817.6,2,762.4,0.0,999.0,1.0,381.2,762.4,0.0,False
M200R5_4636,40,0.7,20,0.8,atr,1.0,0.75,5.192923409598214,5.192923409598214,12,False,False,PRE_RTH,3,20,3094.0,817.6,2.474,0.75,154.7,5193.0,-2099.0,16,2519.2,817.6,2.5406,0.75,157.45,4154.4,-1635.2,4,574.8,463.8,2.2393,0.75,143.7,1038.6,-463.8,False
