param_id,signal_name,direction,entry_time,exit_time,entry,exit,sl,tp,pnl,gross_pnl,exit_reason,hold_bars,session,trade_date
IFB_1082,kdjma,long,2026-05-27T11:35:00+00:00,2026-05-27T12:05:00+00:00,4466.900000000001,4462.7998046875,4453.400000000001,4475.900000000001,-413.8195312500546,-410.01953125005457,time,6,PRE,2026-05-27
IFB_1082,kdjma,long,2026-05-29T19:55:00+00:00,2026-05-29T20:25:00+00:00,4578.0,4574.10009765625,4573.1,4581.3,-393.790234375,-389.990234375,time,6,RTH,2026-05-29
IFB_1082,kdjma,long,2026-06-02T16:25:00+00:00,2026-06-02T16:30:00+00:00,4524.2,4518.2,4518.2,4528.2,-603.8,-600.0,sl,1,RTH,2026-06-02
IFB_1082,kdjma,long,2026-06-02T16:40:00+00:00,2026-06-02T16:45:00+00:00,4517.2,4521.3,4511.0,4521.3,406.20000000003637,410.0000000000364,tp,1,RTH,2026-06-02
IFB_1082,kdjma,long,2026-06-03T12:40:00+00:00,2026-06-03T12:40:00+00:00,4478.1,4482.8,4471.0,4482.8,466.1999999999818,469.9999999999818,tp,0,PRE,2026-06-03
IFB_1082,kdjma,long,2026-06-04T14:15:00+00:00,2026-06-04T14:40:00+00:00,4515.400000000001,4504.400000000001,4504.400000000001,4522.7,-1103.8,-1100.0,sl,5,RTH,2026-06-04
IFB_1082,kdjma,long,2026-06-04T14:55:00+00:00,2026-06-04T15:05:00+00:00,4490.8,4499.400000000001,4477.900000000001,4499.400000000001,856.2000000000364,860.0000000000364,tp,2,RTH,2026-06-04
IFB_1082,kdjma,long,2026-06-05T13:00:00+00:00,2026-06-05T13:00:00+00:00,4432.0,4442.0,4417.0,4442.0,996.2,1000.0,tp,0,PRE,2026-06-05
IFB_1082,kdjma,long,2026-06-05T13:40:00+00:00,2026-06-05T13:55:00+00:00,4417.3,4397.2,4397.2,4430.7,-2013.8000000000363,-2010.0000000000364,sl,3,RTH,2026-06-05
IFB_1082,kdjma,long,2026-06-05T16:05:00+00:00,2026-06-05T16:35:00+00:00,4359.0,4356.2998046875,4346.400000000001,4367.400000000001,-273.81953125,-270.01953125,time,6,RTH,2026-06-05
IFB_1082,kdjma,long,2026-06-08T19:20:00+00:00,2026-06-08T19:50:00+00:00,4352.7,4352.10009765625,4347.400000000001,4356.3,-63.79023437498181,-59.99023437498181,time,6,RTH,2026-06-08
IFB_1082,kdjma,long,2026-06-09T13:35:00+00:00,2026-06-09T13:45:00+00:00,4354.1,4359.5,4346.0,4359.5,536.1999999999637,539.9999999999636,tp,2,RTH,2026-06-09
IFB_1082,kdjma,long,2026-06-09T14:20:00+00:00,2026-06-09T14:25:00+00:00,4335.1,4345.7,4319.1,4345.7,1056.1999999999455,1059.9999999999454,tp,1,RTH,2026-06-09
IFB_1082,kdjma,long,2026-06-09T14:50:00+00:00,2026-06-09T14:50:00+00:00,4307.6,4321.7,4286.5,4321.7,1406.1999999999455,1409.9999999999454,tp,0,RTH,2026-06-09
IFB_1082,kdjma,long,2026-06-10T12:15:00+00:00,2026-06-10T12:30:00+00:00,4158.6,4166.8,4146.400000000001,4166.8,816.1999999999819,819.9999999999818,tp,3,PRE,2026-06-10
