config_id,signal_family,side_mode,sl_rule,tp_rule,sl_value,tp_value,max_hold_bars,trades,pnl,profit_factor,win_rate,expectancy,max_dd,total_gain,total_loss,wf_folds,wf_positive,wf_all_positive,wf_pnls,day_positive_rate,week_positive_rate,month_positive_rate,week_std_pnl
X01244,icefishball,long_only,atr,atr,2.5,4.0,24,2,508.52,999.0,1.0,254.26,0.0,508.52,0.0,2,2,True,"[228.26, 280.26]",1.0,1.0,1.0,0.0
X01388,icefishball,long_only,atr,atr,2.5,4.0,48,2,508.52,999.0,1.0,254.26,0.0,508.52,0.0,2,2,True,"[228.26, 280.26]",1.0,1.0,1.0,0.0
X01208,icefishball,long_only,fixed,fixed,80.0,120.0,24,2,477.52,999.0,1.0,238.76,0.0,477.52,0.0,2,2,True,"[238.76, 238.76]",1.0,1.0,1.0,0.0
X01352,icefishball,long_only,fixed,fixed,80.0,120.0,48,2,477.52,999.0,1.0,238.76,0.0,477.52,0.0,2,2,True,"[238.76, 238.76]",1.0,1.0,1.0,0.0
X01280,icefishball,long_only,atr_blend,atr_blend,2.5,4.0,24,2,447.02,999.0,1.0,223.51,0.0,447.02,0.0,2,2,True,"[210.26, 236.76]",1.0,1.0,1.0,0.0
X01064,icefishball,long_only,fixed,fixed,80.0,120.0,12,2,402.02,999.0,1.0,201.01,0.0,402.02,0.0,2,2,True,"[238.76, 163.26]",1.0,1.0,1.0,0.0
X01279,icefishball,long_only,atr_blend,atr_blend,2.5,3.0,24,2,398.02,999.0,1.0,199.01,0.0,398.02,0.0,2,2,True,"[157.26, 240.76]",1.0,1.0,1.0,0.0
X01423,icefishball,long_only,atr_blend,atr_blend,2.5,3.0,48,2,398.02,999.0,1.0,199.01,0.0,398.02,0.0,2,2,True,"[157.26, 240.76]",1.0,1.0,1.0,0.0
X00920,icefishball,long_only,fixed,fixed,80.0,120.0,6,2,395.02,999.0,1.0,197.51,0.0,395.02,0.0,2,2,True,"[238.76, 156.26]",1.0,1.0,1.0,0.0
X01100,icefishball,long_only,atr,atr,2.5,4.0,12,2,391.52,999.0,1.0,195.76,0.0,391.52,0.0,2,2,True,"[228.26, 163.26]",1.0,1.0,1.0,0.0
X00956,icefishball,long_only,atr,atr,2.5,4.0,6,2,384.52,999.0,1.0,192.26,0.0,384.52,0.0,2,2,True,"[228.26, 156.26]",1.0,1.0,1.0,0.0
X01243,icefishball,long_only,atr,atr,2.5,3.0,24,2,380.52,999.0,1.0,190.26,0.0,380.52,0.0,2,2,True,"[170.76, 209.76]",1.0,1.0,1.0,0.0
X01387,icefishball,long_only,atr,atr,2.5,3.0,48,2,380.52,999.0,1.0,190.26,0.0,380.52,0.0,2,2,True,"[170.76, 209.76]",1.0,1.0,1.0,0.0
X01136,icefishball,long_only,atr_blend,atr_blend,2.5,4.0,12,2,373.52,999.0,1.0,186.76,0.0,373.52,0.0,2,2,True,"[210.26, 163.26]",1.0,1.0,1.0,0.0
X00992,icefishball,long_only,atr_blend,atr_blend,2.5,4.0,6,2,366.52,999.0,1.0,183.26,0.0,366.52,0.0,2,2,True,"[210.26, 156.26]",1.0,1.0,1.0,0.0
X01099,icefishball,long_only,atr,atr,2.5,3.0,12,2,334.02,999.0,1.0,167.01,0.0,334.02,0.0,2,2,True,"[170.76, 163.26]",1.0,1.0,1.0,0.0
X00955,icefishball,long_only,atr,atr,2.5,3.0,6,2,327.02,999.0,1.0,163.51,0.0,327.02,0.0,2,2,True,"[170.76, 156.26]",1.0,1.0,1.0,0.0
X01135,icefishball,long_only,atr_blend,atr_blend,2.5,3.0,12,2,320.52,999.0,1.0,160.26,0.0,320.52,0.0,2,2,True,"[157.26, 163.26]",1.0,1.0,1.0,0.0
X00919,icefishball,long_only,fixed,fixed,80.0,80.0,6,2,317.52,999.0,1.0,158.76,0.0,317.52,0.0,2,2,True,"[158.76, 158.76]",1.0,1.0,1.0,0.0
X01063,icefishball,long_only,fixed,fixed,80.0,80.0,12,2,317.52,999.0,1.0,158.76,0.0,317.52,0.0,2,2,True,"[158.76, 158.76]",1.0,1.0,1.0,0.0
X01207,icefishball,long_only,fixed,fixed,80.0,80.0,24,2,317.52,999.0,1.0,158.76,0.0,317.52,0.0,2,2,True,"[158.76, 158.76]",1.0,1.0,1.0,0.0
X01351,icefishball,long_only,fixed,fixed,80.0,80.0,48,2,317.52,999.0,1.0,158.76,0.0,317.52,0.0,2,2,True,"[158.76, 158.76]",1.0,1.0,1.0,0.0
X00991,icefishball,long_only,atr_blend,atr_blend,2.5,3.0,6,2,313.52,999.0,1.0,156.76,0.0,313.52,0.0,2,2,True,"[157.26, 156.26]",1.0,1.0,1.0,0.0
X01424,icefishball,long_only,atr_blend,atr_blend,2.5,4.0,48,2,312.02,999.0,1.0,156.01,0.0,312.02,0.0,2,2,True,"[210.26, 101.76]",1.0,1.0,1.0,0.0
X00776,icefishball,long_only,fixed,fixed,80.0,120.0,3,2,275.02,999.0,1.0,137.51,0.0,275.02,0.0,2,2,True,"[238.76, 36.26]",1.0,1.0,1.0,0.0
X00990,icefishball,long_only,atr_blend,atr_blend,2.5,2.0,6,2,265.02,999.0,1.0,132.51,0.0,265.02,0.0,2,2,True,"[104.76, 160.26]",1.0,1.0,1.0,0.0
X01134,icefishball,long_only,atr_blend,atr_blend,2.5,2.0,12,2,265.02,999.0,1.0,132.51,0.0,265.02,0.0,2,2,True,"[104.76, 160.26]",1.0,1.0,1.0,0.0
X01278,icefishball,long_only,atr_blend,atr_blend,2.5,2.0,24,2,265.02,999.0,1.0,132.51,0.0,265.02,0.0,2,2,True,"[104.76, 160.26]",1.0,1.0,1.0,0.0
X01422,icefishball,long_only,atr_blend,atr_blend,2.5,2.0,48,2,265.02,999.0,1.0,132.51,0.0,265.02,0.0,2,2,True,"[104.76, 160.26]",1.0,1.0,1.0,0.0
X00812,icefishball,long_only,atr,atr,2.5,4.0,3,2,264.52,999.0,1.0,132.26,0.0,264.52,0.0,2,2,True,"[228.26, 36.26]",1.0,1.0,1.0,0.0
X00954,icefishball,long_only,atr,atr,2.5,2.0,6,2,252.52,999.0,1.0,126.26,0.0,252.52,0.0,2,2,True,"[113.26, 139.26]",1.0,1.0,1.0,0.0
X01098,icefishball,long_only,atr,atr,2.5,2.0,12,2,252.52,999.0,1.0,126.26,0.0,252.52,0.0,2,2,True,"[113.26, 139.26]",1.0,1.0,1.0,0.0
X01242,icefishball,long_only,atr,atr,2.5,2.0,24,2,252.52,999.0,1.0,126.26,0.0,252.52,0.0,2,2,True,"[113.26, 139.26]",1.0,1.0,1.0,0.0
X01386,icefishball,long_only,atr,atr,2.5,2.0,48,2,252.52,999.0,1.0,126.26,0.0,252.52,0.0,2,2,True,"[113.26, 139.26]",1.0,1.0,1.0,0.0
X02135,icefishball,short_only,atr_blend,atr_blend,2.0,1.5,48,3,372.28,999.0,1.0,124.0933,0.0,372.28,0.0,3,3,True,"[72.76, 133.76, 165.76]",1.0,1.0,1.0,0.0
X02141,icefishball,short_only,atr_blend,atr_blend,2.5,1.5,48,3,372.28,999.0,1.0,124.0933,0.0,372.28,0.0,3,3,True,"[72.76, 133.76, 165.76]",1.0,1.0,1.0,0.0
X00848,icefishball,long_only,atr_blend,atr_blend,2.5,4.0,3,2,246.52,999.0,1.0,123.26,0.0,246.52,0.0,2,2,True,"[210.26, 36.26]",1.0,1.0,1.0,0.0
X02106,icefishball,short_only,atr,atr,2.5,2.0,48,2,239.02,999.0,1.0,119.51,0.0,239.02,0.0,2,2,True,"[91.76, 147.26]",1.0,1.0,1.0,0.0
X00486,icefishball,all,fixed,fixed,80.0,60.0,24,6,712.56,999.0,1.0,118.76,0.0,712.56,0.0,3,3,True,"[237.52, 237.52, 237.52]",1.0,1.0,1.0,0.0
X00630,icefishball,all,fixed,fixed,80.0,60.0,48,6,712.56,999.0,1.0,118.76,0.0,712.56,0.0,3,3,True,"[237.52, 237.52, 237.52]",1.0,1.0,1.0,0.0
X01918,icefishball,short_only,fixed,fixed,60.0,60.0,24,4,475.04,999.0,1.0,118.76,0.0,475.04,0.0,3,3,True,"[237.52, 118.76, 118.76]",1.0,1.0,1.0,0.0
X01926,icefishball,short_only,fixed,fixed,80.0,60.0,24,4,475.04,999.0,1.0,118.76,0.0,475.04,0.0,3,3,True,"[237.52, 118.76, 118.76]",1.0,1.0,1.0,0.0
X02062,icefishball,short_only,fixed,fixed,60.0,60.0,48,4,475.04,999.0,1.0,118.76,0.0,475.04,0.0,3,3,True,"[237.52, 118.76, 118.76]",1.0,1.0,1.0,0.0
X02070,icefishball,short_only,fixed,fixed,80.0,60.0,48,4,475.04,999.0,1.0,118.76,0.0,475.04,0.0,3,3,True,"[237.52, 118.76, 118.76]",1.0,1.0,1.0,0.0
X00918,icefishball,long_only,fixed,fixed,80.0,60.0,6,2,237.52,999.0,1.0,118.76,0.0,237.52,0.0,2,2,True,"[118.76, 118.76]",1.0,1.0,1.0,0.0
X01062,icefishball,long_only,fixed,fixed,80.0,60.0,12,2,237.52,999.0,1.0,118.76,0.0,237.52,0.0,2,2,True,"[118.76, 118.76]",1.0,1.0,1.0,0.0
X01206,icefishball,long_only,fixed,fixed,80.0,60.0,24,2,237.52,999.0,1.0,118.76,0.0,237.52,0.0,2,2,True,"[118.76, 118.76]",1.0,1.0,1.0,0.0
X01350,icefishball,long_only,fixed,fixed,80.0,60.0,48,2,237.52,999.0,1.0,118.76,0.0,237.52,0.0,2,2,True,"[118.76, 118.76]",1.0,1.0,1.0,0.0
X02105,icefishball,short_only,atr,atr,2.5,1.5,48,2,237.52,999.0,1.0,118.76,0.0,237.52,0.0,2,2,True,"[68.76, 168.76]",1.0,1.0,1.0,0.0
X00666,icefishball,all,atr,atr,2.5,2.0,48,3,352.28,999.0,1.0,117.4267,0.0,352.28,0.0,3,3,True,"[91.76, 113.26, 147.26]",1.0,1.0,1.0,0.0
X00701,icefishball,all,atr_blend,atr_blend,2.5,1.5,48,5,570.3,999.0,1.0,114.06,0.0,570.3,0.0,3,3,True,"[151.02, 299.52, 119.76]",1.0,1.0,1.0,0.0
X00665,icefishball,all,atr,atr,2.5,1.5,48,4,426.54,999.0,1.0,106.635,0.0,426.54,0.0,3,3,True,"[153.52, 168.76, 104.26]",1.0,1.0,1.0,0.0
X00811,icefishball,long_only,atr,atr,2.5,3.0,3,2,207.02,999.0,1.0,103.51,0.0,207.02,0.0,2,2,True,"[170.76, 36.26]",1.0,1.0,1.0,0.0
X00989,icefishball,long_only,atr_blend,atr_blend,2.5,1.5,6,2,198.02,999.0,1.0,99.01,0.0,198.02,0.0,2,2,True,"[78.26, 119.76]",1.0,1.0,1.0,0.0
X01133,icefishball,long_only,atr_blend,atr_blend,2.5,1.5,12,2,198.02,999.0,1.0,99.01,0.0,198.02,0.0,2,2,True,"[78.26, 119.76]",1.0,1.0,1.0,0.0
X01277,icefishball,long_only,atr_blend,atr_blend,2.5,1.5,24,2,198.02,999.0,1.0,99.01,0.0,198.02,0.0,2,2,True,"[78.26, 119.76]",1.0,1.0,1.0,0.0
X01421,icefishball,long_only,atr_blend,atr_blend,2.5,1.5,48,2,198.02,999.0,1.0,99.01,0.0,198.02,0.0,2,2,True,"[78.26, 119.76]",1.0,1.0,1.0,0.0
X00775,icefishball,long_only,fixed,fixed,80.0,80.0,3,2,195.02,999.0,1.0,97.51,0.0,195.02,0.0,2,2,True,"[158.76, 36.26]",1.0,1.0,1.0,0.0
X00847,icefishball,long_only,atr_blend,atr_blend,2.5,3.0,3,2,193.52,999.0,1.0,96.76,0.0,193.52,0.0,2,2,True,"[157.26, 36.26]",1.0,1.0,1.0,0.0
X02154,icefishball,short_only,range15_pct,range15_pct,1.0,1.0,48,2,192.52,999.0,1.0,96.26,0.0,192.52,0.0,2,2,True,"[45.26, 147.26]",1.0,1.0,1.0,0.0
X02158,icefishball,short_only,range15_pct,range15_pct,1.25,1.0,48,2,192.52,999.0,1.0,96.26,0.0,192.52,0.0,2,2,True,"[45.26, 147.26]",1.0,1.0,1.0,0.0
X01786,icefishball,short_only,atr,atr,0.75,1.0,12,4,380.54,999.0,1.0,95.135,0.0,380.54,0.0,3,3,True,"[157.52, 145.76, 77.26]",1.0,1.0,1.0,0.0
X01792,icefishball,short_only,atr,atr,1.0,1.0,12,4,380.54,999.0,1.0,95.135,0.0,380.54,0.0,3,3,True,"[157.52, 145.76, 77.26]",1.0,1.0,1.0,0.0
X01798,icefishball,short_only,atr,atr,1.25,1.0,12,4,380.54,999.0,1.0,95.135,0.0,380.54,0.0,3,3,True,"[157.52, 145.76, 77.26]",1.0,1.0,1.0,0.0
X01804,icefishball,short_only,atr,atr,1.5,1.0,12,4,380.54,999.0,1.0,95.135,0.0,380.54,0.0,3,3,True,"[157.52, 145.76, 77.26]",1.0,1.0,1.0,0.0
X01810,icefishball,short_only,atr,atr,2.0,1.0,12,4,380.54,999.0,1.0,95.135,0.0,380.54,0.0,3,3,True,"[157.52, 145.76, 77.26]",1.0,1.0,1.0,0.0
X01816,icefishball,short_only,atr,atr,2.5,1.0,12,4,380.54,999.0,1.0,95.135,0.0,380.54,0.0,3,3,True,"[157.52, 145.76, 77.26]",1.0,1.0,1.0,0.0
X01930,icefishball,short_only,atr,atr,0.75,1.0,24,4,380.54,999.0,1.0,95.135,0.0,380.54,0.0,3,3,True,"[157.52, 145.76, 77.26]",1.0,1.0,1.0,0.0
X01936,icefishball,short_only,atr,atr,1.0,1.0,24,4,380.54,999.0,1.0,95.135,0.0,380.54,0.0,3,3,True,"[157.52, 145.76, 77.26]",1.0,1.0,1.0,0.0
X01942,icefishball,short_only,atr,atr,1.25,1.0,24,4,380.54,999.0,1.0,95.135,0.0,380.54,0.0,3,3,True,"[157.52, 145.76, 77.26]",1.0,1.0,1.0,0.0
X01948,icefishball,short_only,atr,atr,1.5,1.0,24,4,380.54,999.0,1.0,95.135,0.0,380.54,0.0,3,3,True,"[157.52, 145.76, 77.26]",1.0,1.0,1.0,0.0
X01954,icefishball,short_only,atr,atr,2.0,1.0,24,4,380.54,999.0,1.0,95.135,0.0,380.54,0.0,3,3,True,"[157.52, 145.76, 77.26]",1.0,1.0,1.0,0.0
X01960,icefishball,short_only,atr,atr,2.5,1.0,24,4,380.54,999.0,1.0,95.135,0.0,380.54,0.0,3,3,True,"[157.52, 145.76, 77.26]",1.0,1.0,1.0,0.0
X02074,icefishball,short_only,atr,atr,0.75,1.0,48,4,380.54,999.0,1.0,95.135,0.0,380.54,0.0,3,3,True,"[157.52, 145.76, 77.26]",1.0,1.0,1.0,0.0
X02080,icefishball,short_only,atr,atr,1.0,1.0,48,4,380.54,999.0,1.0,95.135,0.0,380.54,0.0,3,3,True,"[157.52, 145.76, 77.26]",1.0,1.0,1.0,0.0
X02086,icefishball,short_only,atr,atr,1.25,1.0,48,4,380.54,999.0,1.0,95.135,0.0,380.54,0.0,3,3,True,"[157.52, 145.76, 77.26]",1.0,1.0,1.0,0.0
X02092,icefishball,short_only,atr,atr,1.5,1.0,48,4,380.54,999.0,1.0,95.135,0.0,380.54,0.0,3,3,True,"[157.52, 145.76, 77.26]",1.0,1.0,1.0,0.0
X02098,icefishball,short_only,atr,atr,2.0,1.0,48,4,380.54,999.0,1.0,95.135,0.0,380.54,0.0,3,3,True,"[157.52, 145.76, 77.26]",1.0,1.0,1.0,0.0
X02104,icefishball,short_only,atr,atr,2.5,1.0,48,4,380.54,999.0,1.0,95.135,0.0,380.54,0.0,3,3,True,"[157.52, 145.76, 77.26]",1.0,1.0,1.0,0.0
X00953,icefishball,long_only,atr,atr,2.5,1.5,6,2,189.02,999.0,1.0,94.51,0.0,189.02,0.0,2,2,True,"[84.76, 104.26]",1.0,1.0,1.0,0.0
X01097,icefishball,long_only,atr,atr,2.5,1.5,12,2,189.02,999.0,1.0,94.51,0.0,189.02,0.0,2,2,True,"[84.76, 104.26]",1.0,1.0,1.0,0.0
X01241,icefishball,long_only,atr,atr,2.5,1.5,24,2,189.02,999.0,1.0,94.51,0.0,189.02,0.0,2,2,True,"[84.76, 104.26]",1.0,1.0,1.0,0.0
X01385,icefishball,long_only,atr,atr,2.5,1.5,48,2,189.02,999.0,1.0,94.51,0.0,189.02,0.0,2,2,True,"[84.76, 104.26]",1.0,1.0,1.0,0.0
X02219,momentum_reversion,all,atr,atr,0.75,1.5,3,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X02225,momentum_reversion,all,atr,atr,1.0,1.5,3,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X02231,momentum_reversion,all,atr,atr,1.25,1.5,3,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X02237,momentum_reversion,all,atr,atr,1.5,1.5,3,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X02243,momentum_reversion,all,atr,atr,2.0,1.5,3,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X02249,momentum_reversion,all,atr,atr,2.5,1.5,3,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X02363,momentum_reversion,all,atr,atr,0.75,1.5,6,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X02369,momentum_reversion,all,atr,atr,1.0,1.5,6,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X02375,momentum_reversion,all,atr,atr,1.25,1.5,6,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X02381,momentum_reversion,all,atr,atr,1.5,1.5,6,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X02387,momentum_reversion,all,atr,atr,2.0,1.5,6,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X02393,momentum_reversion,all,atr,atr,2.5,1.5,6,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X02507,momentum_reversion,all,atr,atr,0.75,1.5,12,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X02513,momentum_reversion,all,atr,atr,1.0,1.5,12,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X02519,momentum_reversion,all,atr,atr,1.25,1.5,12,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X02525,momentum_reversion,all,atr,atr,1.5,1.5,12,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X02531,momentum_reversion,all,atr,atr,2.0,1.5,12,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X02537,momentum_reversion,all,atr,atr,2.5,1.5,12,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X02651,momentum_reversion,all,atr,atr,0.75,1.5,24,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X02657,momentum_reversion,all,atr,atr,1.0,1.5,24,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X02663,momentum_reversion,all,atr,atr,1.25,1.5,24,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X02669,momentum_reversion,all,atr,atr,1.5,1.5,24,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X02675,momentum_reversion,all,atr,atr,2.0,1.5,24,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X02681,momentum_reversion,all,atr,atr,2.5,1.5,24,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X02795,momentum_reversion,all,atr,atr,0.75,1.5,48,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X02801,momentum_reversion,all,atr,atr,1.0,1.5,48,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X02807,momentum_reversion,all,atr,atr,1.25,1.5,48,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X02813,momentum_reversion,all,atr,atr,1.5,1.5,48,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X02819,momentum_reversion,all,atr,atr,2.0,1.5,48,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X02825,momentum_reversion,all,atr,atr,2.5,1.5,48,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X02939,momentum_reversion,long_only,atr,atr,0.75,1.5,3,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X02945,momentum_reversion,long_only,atr,atr,1.0,1.5,3,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X02951,momentum_reversion,long_only,atr,atr,1.25,1.5,3,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X02957,momentum_reversion,long_only,atr,atr,1.5,1.5,3,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X02963,momentum_reversion,long_only,atr,atr,2.0,1.5,3,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X02969,momentum_reversion,long_only,atr,atr,2.5,1.5,3,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X03083,momentum_reversion,long_only,atr,atr,0.75,1.5,6,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X03089,momentum_reversion,long_only,atr,atr,1.0,1.5,6,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X03095,momentum_reversion,long_only,atr,atr,1.25,1.5,6,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X03101,momentum_reversion,long_only,atr,atr,1.5,1.5,6,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X03107,momentum_reversion,long_only,atr,atr,2.0,1.5,6,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X03113,momentum_reversion,long_only,atr,atr,2.5,1.5,6,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X03227,momentum_reversion,long_only,atr,atr,0.75,1.5,12,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X03233,momentum_reversion,long_only,atr,atr,1.0,1.5,12,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X03239,momentum_reversion,long_only,atr,atr,1.25,1.5,12,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X03245,momentum_reversion,long_only,atr,atr,1.5,1.5,12,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X03251,momentum_reversion,long_only,atr,atr,2.0,1.5,12,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X03257,momentum_reversion,long_only,atr,atr,2.5,1.5,12,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X03371,momentum_reversion,long_only,atr,atr,0.75,1.5,24,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X03377,momentum_reversion,long_only,atr,atr,1.0,1.5,24,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X03383,momentum_reversion,long_only,atr,atr,1.25,1.5,24,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X03389,momentum_reversion,long_only,atr,atr,1.5,1.5,24,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X03395,momentum_reversion,long_only,atr,atr,2.0,1.5,24,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X03401,momentum_reversion,long_only,atr,atr,2.5,1.5,24,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X03515,momentum_reversion,long_only,atr,atr,0.75,1.5,48,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X03521,momentum_reversion,long_only,atr,atr,1.0,1.5,48,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X03527,momentum_reversion,long_only,atr,atr,1.25,1.5,48,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X03533,momentum_reversion,long_only,atr,atr,1.5,1.5,48,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X03539,momentum_reversion,long_only,atr,atr,2.0,1.5,48,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X03545,momentum_reversion,long_only,atr,atr,2.5,1.5,48,1,89.76,999.0,1.0,89.76,0.0,89.76,0.0,1,1,True,[89.76],1.0,1.0,1.0,0.0
X00376,icefishball,all,atr,atr,2.5,1.0,12,6,506.06,999.0,1.0,84.3433,0.0,506.06,0.0,3,3,True,"[101.52, 258.02, 146.52]",1.0,1.0,1.0,0.0
X00520,icefishball,all,atr,atr,2.5,1.0,24,6,506.06,999.0,1.0,84.3433,0.0,506.06,0.0,3,3,True,"[101.52, 258.02, 146.52]",1.0,1.0,1.0,0.0
X00664,icefishball,all,atr,atr,2.5,1.0,48,6,506.06,999.0,1.0,84.3433,0.0,506.06,0.0,3,3,True,"[101.52, 258.02, 146.52]",1.0,1.0,1.0,0.0
X01828,icefishball,short_only,atr_blend,atr_blend,1.0,1.0,12,4,331.04,999.0,1.0,82.76,0.0,331.04,0.0,3,3,True,"[136.52, 110.26, 84.26]",1.0,1.0,1.0,0.0
X01834,icefishball,short_only,atr_blend,atr_blend,1.25,1.0,12,4,331.04,999.0,1.0,82.76,0.0,331.04,0.0,3,3,True,"[136.52, 110.26, 84.26]",1.0,1.0,1.0,0.0
