param_id,atr_len,st_mult,swing_len,fib,entry_mode,side,regime_mode,sl_base,tp_base,atr_regime_lookback,atr_regime_pct,atr_high_mult,atr_low_mult,max_hold_bars,is_trades,is_pnl,is_gross_gain,is_gross_loss,is_pf,is_max_dd,is_expect,is_win_rate,is_avg_hold,oos_trades,oos_pnl,oos_gross_gain,oos_gross_loss,oos_pf,oos_max_dd,oos_expect,oos_win_rate,oos_avg_hold
R0326,14,1.5,12,0.5,pullback,short,atr_sl_fixed_tp,8.0,16.0,96,0.7,1.5,1.0,24,64.0,2544.2999999999956,18793.60000000001,16249.299999999988,1.156579052636115,4923.800000000004,39.75468749999993,0.4375,10.890625,19.0,-2109.7,3981.0,6090.700000000001,0.6536194526080745,2905.8999999999996,-111.03684210526315,0.2631578947368421,11.631578947368421
R0181,10,2.0,12,0.5,pullback,short,atr_sl_fixed_tp,8.0,16.0,96,0.7,1.25,1.0,24,71.0,2680.1999999999935,20589.80000000001,17909.599999999988,1.1496515835082874,4314.0000000000055,37.7492957746478,0.4084507042253521,10.04225352112676,17.0,-2789.6000000000004,2388.6000000000004,5178.200000000002,0.4612799814607392,3585.8,-164.09411764705885,0.17647058823529413,13.411764705882353
R0182,10,2.0,12,0.5,pullback,short,atr_sl_fixed_tp,8.0,16.0,96,0.7,1.5,1.0,24,70.0,2683.999999999998,21386.00000000001,18701.999999999985,1.1435140626670959,3702.6000000000013,38.34285714285712,0.42857142857142855,10.585714285714285,17.0,-3289.6000000000004,2388.6000000000004,5678.200000000002,0.4206614772286992,4085.8,-193.5058823529412,0.17647058823529413,13.823529411764707
R0325,14,1.5,12,0.5,pullback,short,atr_sl_fixed_tp,8.0,16.0,96,0.7,1.25,1.0,24,65.0,2240.4999999999945,17997.40000000001,15756.899999999989,1.1421916747583611,5635.200000000004,34.469230769230684,0.4153846153846154,10.276923076923078,19.0,-1609.6999999999996,3981.0,5590.700000000002,0.712075410950328,2559.2,-84.72105263157893,0.2631578947368421,11.368421052631579
R0058,10,1.5,12,0.5,pullback,short,atr_sl_fixed_tp,10.0,24.0,96,0.7,1.5,1.0,24,61.0,2630.7,21401.20000000001,18770.499999999985,1.1401507684931158,4026.6000000000004,43.126229508196715,0.4262295081967213,14.19672131147541,19.0,-2484.6999999999994,4481.0,6965.700000000002,0.6432950026558708,3268.3999999999996,-130.77368421052628,0.2631578947368421,13.68421052631579
R0354,14,1.5,12,0.5,pullback,short,atr_sl_fixed_tp,12.0,20.0,96,0.7,1.5,1.0,24,57.0,2420.899999999995,19881.100000000013,17460.19999999999,1.138652478207582,5473.800000000004,42.471929824561315,0.49122807017543857,14.807017543859649,18.0,-1505.8999999999992,4814.7,6320.600000000001,0.7617473024712842,2505.3999999999996,-83.66111111111107,0.3333333333333333,15.11111111111111
R0470,14,2.0,12,0.5,pullback,short,atr_sl_fixed_tp,8.0,16.0,96,0.7,1.5,1.0,24,69.0,2375.3,20261.00000000001,17885.699999999986,1.1328044191728603,3524.9000000000005,34.424637681159425,0.43478260869565216,10.46376811594203,16.0,-2685.8,2388.6000000000004,5074.4000000000015,0.4707157496452782,3482.0,-167.8625,0.1875,12.5
R0469,14,2.0,12,0.5,pullback,short,atr_sl_fixed_tp,8.0,16.0,96,0.7,1.25,1.0,24,70.0,2171.499999999998,19464.80000000001,17293.29999999999,1.1255688619291877,4026.500000000002,31.021428571428544,0.4142857142857143,9.914285714285715,16.0,-2285.8,2388.6000000000004,4674.400000000001,0.5109960636659251,3082.0,-142.8625,0.1875,12.1875
R0070,10,1.5,12,0.5,pullback,short,atr_sl_fixed_tp,12.0,24.0,96,0.7,1.5,1.0,24,59.0,2288.2999999999984,21447.400000000012,19159.099999999988,1.1194367167560078,4826.6,38.784745762711836,0.4576271186440678,15.559322033898304,18.0,-1793.3999999999992,4527.2,6320.600000000001,0.7162611144511595,2664.0999999999995,-99.63333333333328,0.3333333333333333,15.222222222222221
R0069,10,1.5,12,0.5,pullback,short,atr_sl_fixed_tp,12.0,24.0,96,0.7,1.25,1.0,24,61.0,2280.7000000000007,21447.400000000012,19166.699999999986,1.1189928365341988,4526.6,37.38852459016395,0.4426229508196721,14.885245901639344,19.0,-3184.699999999999,4481.0,7665.700000000002,0.584551965247792,3968.3999999999987,-167.61578947368415,0.2631578947368421,14.105263157894736
R0336,14,1.5,12,0.5,pullback,short,fixed_sl_atr_tp,8.0,24.0,96,0.7,1.5,1.0,24,64.0,1944.2999999999954,18424.000000000007,16479.699999999986,1.117981516653824,3710.200000000005,30.37968749999993,0.3125,10.703125,20.0,-1525.9999999999995,3968.5,5494.500000000002,0.7222677222677221,3055.3999999999996,-76.29999999999998,0.25,11.9
R0048,10,1.5,12,0.5,pullback,short,fixed_sl_atr_tp,8.0,24.0,96,0.7,1.5,1.0,24,69.0,2125.299999999993,20220.200000000008,18094.899999999983,1.1174529839899654,4114.0000000000055,30.801449275362216,0.30434782608695654,10.782608695652174,19.0,-1122.1999999999996,3968.5,5090.700000000002,0.7795588033079928,2651.6,-59.06315789473682,0.2631578947368421,12.947368421052632
R0197,10,2.0,12,0.5,pullback,short,atr_sl_fixed_tp,10.0,20.0,96,0.7,1.25,1.0,24,65.0,2240.5000000000014,21943.600000000013,19703.099999999988,1.1137130705320497,2780.4,34.46923076923079,0.4307692307692308,12.092307692307692,17.0,-3527.1000000000004,2776.1000000000004,6303.200000000002,0.4404270846554131,4310.8,-207.47647058823532,0.17647058823529413,14.235294117647058
R0185,10,2.0,12,0.5,pullback,short,atr_sl_fixed_tp,8.0,20.0,96,0.7,1.25,1.0,24,68.0,2029.0999999999956,20592.50000000001,18563.399999999987,1.1093064848034317,3460.200000000004,29.839705882352877,0.36764705882352944,10.779411764705882,17.0,-2402.1,2776.1000000000004,5178.200000000002,0.5361129349967169,3274.4,-141.29999999999998,0.17647058823529413,13.529411764705882
