param_id,signal_name,side_mode,session_set,sl_atr,tp_atr,max_hold_bars,exit_on_opposite,max_trades_per_day,all_trades,all_pnl,all_max_dd,all_profit_factor,all_win_rate,all_expectancy,all_total_gain,all_total_loss,is_trades,is_pnl,is_max_dd,is_profit_factor,is_win_rate,is_expectancy,is_total_gain,is_total_loss,oos_trades,oos_pnl,oos_max_dd,oos_profit_factor,oos_win_rate,oos_expectancy,oos_total_gain,oos_total_loss,wf_positive
IFB_0147,emapmo_normal,long,ALL,1.0,0.75,6,True,1,5,102.55,57.49,2.7838,0.8,20.51,160.04,-57.49,3,55.03,57.49,1.9572,0.6667,18.343,112.52,-57.49,2,47.52,0.0,999.0,1.0,23.76,47.52,0.0,False
IFB_0148,emapmo_normal,long,ALL,1.0,0.75,6,True,3,5,102.55,57.49,2.7838,0.8,20.51,160.04,-57.49,3,55.03,57.49,1.9572,0.6667,18.343,112.52,-57.49,2,47.52,0.0,999.0,1.0,23.76,47.52,0.0,False
IFB_0173,emapmo_normal,long,ALL,1.5,1.0,12,False,1,5,138.8,86.24,2.6095,0.8,27.76,225.04,-86.24,3,75.03,86.24,1.87,0.6667,25.01,161.27,-86.24,2,63.77,0.0,999.0,1.0,31.885,63.77,0.0,False
IFB_0174,emapmo_normal,long,ALL,1.5,1.0,12,False,3,5,138.8,86.24,2.6095,0.8,27.76,225.04,-86.24,3,75.03,86.24,1.87,0.6667,25.01,161.27,-86.24,2,63.77,0.0,999.0,1.0,31.885,63.77,0.0,False
IFB_0175,emapmo_normal,long,ALL,1.5,1.0,12,True,1,5,138.8,86.24,2.6095,0.8,27.76,225.04,-86.24,3,75.03,86.24,1.87,0.6667,25.01,161.27,-86.24,2,63.77,0.0,999.0,1.0,31.885,63.77,0.0,False
IFB_0176,emapmo_normal,long,ALL,1.5,1.0,12,True,3,5,138.8,86.24,2.6095,0.8,27.76,225.04,-86.24,3,75.03,86.24,1.87,0.6667,25.01,161.27,-86.24,2,63.77,0.0,999.0,1.0,31.885,63.77,0.0,False
IFB_0177,emapmo_normal,long,ALL,1.5,1.0,24,False,1,5,138.8,86.24,2.6095,0.8,27.76,225.04,-86.24,3,75.03,86.24,1.87,0.6667,25.01,161.27,-86.24,2,63.77,0.0,999.0,1.0,31.885,63.77,0.0,False
IFB_0178,emapmo_normal,long,ALL,1.5,1.0,24,False,3,5,138.8,86.24,2.6095,0.8,27.76,225.04,-86.24,3,75.03,86.24,1.87,0.6667,25.01,161.27,-86.24,2,63.77,0.0,999.0,1.0,31.885,63.77,0.0,False
IFB_0179,emapmo_normal,long,ALL,1.5,1.0,24,True,1,5,138.8,86.24,2.6095,0.8,27.76,225.04,-86.24,3,75.03,86.24,1.87,0.6667,25.01,161.27,-86.24,2,63.77,0.0,999.0,1.0,31.885,63.77,0.0,False
IFB_0180,emapmo_normal,long,ALL,1.5,1.0,24,True,3,5,138.8,86.24,2.6095,0.8,27.76,225.04,-86.24,3,75.03,86.24,1.87,0.6667,25.01,161.27,-86.24,2,63.77,0.0,999.0,1.0,31.885,63.77,0.0,False
IFB_0181,emapmo_normal,long,ALL,1.5,1.5,6,False,1,5,132.55,86.24,2.537,0.8,26.51,218.79,-86.24,3,67.53,86.24,1.783,0.6667,22.51,153.77,-86.24,2,65.02,0.0,999.0,1.0,32.51,65.02,0.0,False
IFB_0182,emapmo_normal,long,ALL,1.5,1.5,6,False,3,5,132.55,86.24,2.537,0.8,26.51,218.79,-86.24,3,67.53,86.24,1.783,0.6667,22.51,153.77,-86.24,2,65.02,0.0,999.0,1.0,32.51,65.02,0.0,False
IFB_0183,emapmo_normal,long,ALL,1.5,1.5,6,True,1,5,132.55,86.24,2.537,0.8,26.51,218.79,-86.24,3,67.53,86.24,1.783,0.6667,22.51,153.77,-86.24,2,65.02,0.0,999.0,1.0,32.51,65.02,0.0,False
IFB_0184,emapmo_normal,long,ALL,1.5,1.5,6,True,3,5,132.55,86.24,2.537,0.8,26.51,218.79,-86.24,3,67.53,86.24,1.783,0.6667,22.51,153.77,-86.24,2,65.02,0.0,999.0,1.0,32.51,65.02,0.0,False
IFB_0013,emapmo_normal,both,ALL,1.0,1.0,6,False,1,13,121.38,57.49,1.8831,0.6154,9.337,258.83,-137.45,8,78.83,57.49,1.7693,0.625,9.854,181.3,-102.47,5,42.55,21.24,2.2164,0.6,8.51,77.53,-34.98,False
IFB_0015,emapmo_normal,both,ALL,1.0,1.0,6,True,1,13,121.38,57.49,1.8831,0.6154,9.337,258.83,-137.45,8,78.83,57.49,1.7693,0.625,9.854,181.3,-102.47,5,42.55,21.24,2.2164,0.6,8.51,77.53,-34.98,False
IFB_0041,emapmo_normal,both,ALL,1.5,1.5,12,False,1,13,237.63,89.97,2.0564,0.5385,18.279,462.57,-224.94,8,132.58,89.97,1.7578,0.5,16.572,307.54,-174.96,5,105.05,29.99,3.1018,0.6,21.01,155.03,-49.98,False
IFB_0043,emapmo_normal,both,ALL,1.5,1.5,12,True,1,13,237.63,89.97,2.0564,0.5385,18.279,462.57,-224.94,8,132.58,89.97,1.7578,0.5,16.572,307.54,-174.96,5,105.05,29.99,3.1018,0.6,21.01,155.03,-49.98,False
IFB_0045,emapmo_normal,both,ALL,1.5,1.5,24,False,1,13,237.63,89.97,2.0564,0.5385,18.279,462.57,-224.94,8,132.58,89.97,1.7578,0.5,16.572,307.54,-174.96,5,105.05,29.99,3.1018,0.6,21.01,155.03,-49.98,False
IFB_0047,emapmo_normal,both,ALL,1.5,1.5,24,True,1,13,237.63,89.97,2.0564,0.5385,18.279,462.57,-224.94,8,132.58,89.97,1.7578,0.5,16.572,307.54,-174.96,5,105.05,29.99,3.1018,0.6,21.01,155.03,-49.98,False
IFB_0005,emapmo_normal,both,ALL,1.0,0.75,12,False,1,13,98.88,57.49,1.7194,0.6154,7.606,236.33,-137.45,8,57.58,57.49,1.5619,0.625,7.198,160.05,-102.47,5,41.3,21.24,2.1807,0.6,8.26,76.28,-34.98,False
IFB_0007,emapmo_normal,both,ALL,1.0,0.75,12,True,1,13,98.88,57.49,1.7194,0.6154,7.606,236.33,-137.45,8,57.58,57.49,1.5619,0.625,7.198,160.05,-102.47,5,41.3,21.24,2.1807,0.6,8.26,76.28,-34.98,False
IFB_0009,emapmo_normal,both,ALL,1.0,0.75,24,False,1,13,98.88,57.49,1.7194,0.6154,7.606,236.33,-137.45,8,57.58,57.49,1.5619,0.625,7.198,160.05,-102.47,5,41.3,21.24,2.1807,0.6,8.26,76.28,-34.98,False
IFB_0011,emapmo_normal,both,ALL,1.0,0.75,24,True,1,13,98.88,57.49,1.7194,0.6154,7.606,236.33,-137.45,8,57.58,57.49,1.5619,0.625,7.198,160.05,-102.47,5,41.3,21.24,2.1807,0.6,8.26,76.28,-34.98,False
IFB_0614,emapmo_early,long,ALL,1.5,1.5,6,False,3,14,216.39,149.98,1.6206,0.5714,15.456,565.08,-348.69,9,156.34,149.98,1.5511,0.5556,17.371,440.05,-283.71,5,60.05,64.98,1.9241,0.6,12.01,125.03,-64.98,False
IFB_0616,emapmo_early,long,ALL,1.5,1.5,6,True,3,14,216.39,149.98,1.6206,0.5714,15.456,565.08,-348.69,9,156.34,149.98,1.5511,0.5556,17.371,440.05,-283.71,5,60.05,64.98,1.9241,0.6,12.01,125.03,-64.98,False
IFB_0037,emapmo_normal,both,ALL,1.5,1.5,6,False,1,13,106.38,86.24,1.5528,0.6154,8.183,298.83,-192.45,8,77.58,86.24,1.5445,0.625,9.698,220.05,-142.47,5,28.8,29.99,1.5762,0.6,5.76,78.78,-49.98,False
IFB_0039,emapmo_normal,both,ALL,1.5,1.5,6,True,1,13,106.38,86.24,1.5528,0.6154,8.183,298.83,-192.45,8,77.58,86.24,1.5445,0.625,9.698,220.05,-142.47,5,28.8,29.99,1.5762,0.6,5.76,78.78,-49.98,False
IFB_0001,emapmo_normal,both,ALL,1.0,0.75,6,False,1,13,91.38,57.49,1.6648,0.6154,7.029,228.83,-137.45,8,50.08,57.49,1.4887,0.625,6.26,152.55,-102.47,5,41.3,21.24,2.1807,0.6,8.26,76.28,-34.98,False
IFB_0003,emapmo_normal,both,ALL,1.0,0.75,6,True,1,13,91.38,57.49,1.6648,0.6154,7.029,228.83,-137.45,8,50.08,57.49,1.4887,0.625,6.26,152.55,-102.47,5,41.3,21.24,2.1807,0.6,8.26,76.28,-34.98,False
IFB_0602,emapmo_early,long,ALL,1.5,1.0,6,False,3,15,228.9,166.21,1.6859,0.6667,15.26,562.6,-333.7,10,133.85,166.21,1.476,0.6,13.385,415.06,-281.21,5,95.05,52.49,2.8108,0.8,19.01,147.54,-52.49,False
IFB_0604,emapmo_early,long,ALL,1.5,1.0,6,True,3,15,228.9,166.21,1.6859,0.6667,15.26,562.6,-333.7,10,133.85,166.21,1.476,0.6,13.385,415.06,-281.21,5,95.05,52.49,2.8108,0.8,19.01,147.54,-52.49,False
IFB_0169,emapmo_normal,long,ALL,1.5,1.0,6,False,1,5,103.8,86.24,2.2036,0.8,20.76,190.04,-86.24,3,40.03,86.24,1.4642,0.6667,13.343,126.27,-86.24,2,63.77,0.0,999.0,1.0,31.885,63.77,0.0,False
IFB_0170,emapmo_normal,long,ALL,1.5,1.0,6,False,3,5,103.8,86.24,2.2036,0.8,20.76,190.04,-86.24,3,40.03,86.24,1.4642,0.6667,13.343,126.27,-86.24,2,63.77,0.0,999.0,1.0,31.885,63.77,0.0,False
IFB_0171,emapmo_normal,long,ALL,1.5,1.0,6,True,1,5,103.8,86.24,2.2036,0.8,20.76,190.04,-86.24,3,40.03,86.24,1.4642,0.6667,13.343,126.27,-86.24,2,63.77,0.0,999.0,1.0,31.885,63.77,0.0,False
IFB_0172,emapmo_normal,long,ALL,1.5,1.0,6,True,3,5,103.8,86.24,2.2036,0.8,20.76,190.04,-86.24,3,40.03,86.24,1.4642,0.6667,13.343,126.27,-86.24,2,63.77,0.0,999.0,1.0,31.885,63.77,0.0,False
IFB_0029,emapmo_normal,both,ALL,1.5,1.0,12,False,1,13,116.38,86.24,1.5749,0.6154,8.952,318.83,-202.45,8,63.83,86.24,1.4186,0.625,7.979,216.3,-152.47,5,52.55,29.99,2.0514,0.6,10.51,102.53,-49.98,False
IFB_0031,emapmo_normal,both,ALL,1.5,1.0,12,True,1,13,116.38,86.24,1.5749,0.6154,8.952,318.83,-202.45,8,63.83,86.24,1.4186,0.625,7.979,216.3,-152.47,5,52.55,29.99,2.0514,0.6,10.51,102.53,-49.98,False
IFB_0033,emapmo_normal,both,ALL,1.5,1.0,24,False,1,13,116.38,86.24,1.5749,0.6154,8.952,318.83,-202.45,8,63.83,86.24,1.4186,0.625,7.979,216.3,-152.47,5,52.55,29.99,2.0514,0.6,10.51,102.53,-49.98,False
IFB_0035,emapmo_normal,both,ALL,1.5,1.0,24,True,1,13,116.38,86.24,1.5749,0.6154,8.952,318.83,-202.45,8,63.83,86.24,1.4186,0.625,7.979,216.3,-152.47,5,52.55,29.99,2.0514,0.6,10.51,102.53,-49.98,False
IFB_1037,kdjma,long,ALL,1.5,1.0,12,False,1,46,175.46,106.18,1.3647,0.6304,3.814,656.54,-481.08,32,122.82,106.18,1.4028,0.6562,3.838,427.71,-304.89,14,52.64,97.43,1.2988,0.5714,3.76,228.83,-176.19,False
IFB_1039,kdjma,long,ALL,1.5,1.0,12,True,1,46,175.46,106.18,1.3647,0.6304,3.814,656.54,-481.08,32,122.82,106.18,1.4028,0.6562,3.838,427.71,-304.89,14,52.64,97.43,1.2988,0.5714,3.76,228.83,-176.19,False
IFB_1041,kdjma,long,ALL,1.5,1.0,24,False,1,46,175.46,106.18,1.3647,0.6304,3.814,656.54,-481.08,32,122.82,106.18,1.4028,0.6562,3.838,427.71,-304.89,14,52.64,97.43,1.2988,0.5714,3.76,228.83,-176.19,False
IFB_1043,kdjma,long,ALL,1.5,1.0,24,True,1,46,175.46,106.18,1.3647,0.6304,3.814,656.54,-481.08,32,122.82,106.18,1.4028,0.6562,3.838,427.71,-304.89,14,52.64,97.43,1.2988,0.5714,3.76,228.83,-176.19,False
IFB_0949,kdjma,both,PRE_RTH,1.5,1.5,6,False,1,49,234.24,214.91,1.3396,0.5306,4.78,924.01,-689.77,35,151.6,142.47,1.2895,0.5429,4.331,675.19,-523.59,14,82.64,93.71,1.4973,0.5,5.903,248.82,-166.18,False
IFB_0951,kdjma,both,PRE_RTH,1.5,1.5,6,True,1,49,234.24,214.91,1.3396,0.5306,4.78,924.01,-689.77,35,151.6,142.47,1.2895,0.5429,4.331,675.19,-523.59,14,82.64,93.71,1.4973,0.5,5.903,248.82,-166.18,False
IFB_1045,kdjma,long,ALL,1.5,1.5,6,False,1,46,181.71,146.18,1.3618,0.5652,3.95,684.01,-502.3,32,131.57,107.43,1.405,0.5938,4.112,456.44,-324.87,14,50.14,146.18,1.2826,0.5,3.581,227.57,-177.43,False
IFB_1047,kdjma,long,ALL,1.5,1.5,6,True,1,46,181.71,146.18,1.3618,0.5652,3.95,684.01,-502.3,32,131.57,107.43,1.405,0.5938,4.112,456.44,-324.87,14,50.14,146.18,1.2826,0.5,3.581,227.57,-177.43,False
IFB_0025,emapmo_normal,both,ALL,1.5,1.0,6,False,1,13,66.38,86.24,1.3449,0.6154,5.106,258.83,-192.45,8,38.83,86.24,1.2725,0.625,4.854,181.3,-142.47,5,27.55,29.99,1.5512,0.6,5.51,77.53,-49.98,False
