param_id,signal_name,side_mode,session_set,sl_atr,tp_atr,max_hold_bars,exit_on_opposite,max_trades_per_day,all_trades,all_pnl,all_max_dd,all_profit_factor,all_win_rate,all_expectancy,all_total_gain,all_total_loss,is_trades,is_pnl,is_max_dd,is_profit_factor,is_win_rate,is_expectancy,is_total_gain,is_total_loss,oos_trades,oos_pnl,oos_max_dd,oos_profit_factor,oos_win_rate,oos_expectancy,oos_total_gain,oos_total_loss,wf_positive
IFB_0234,emapmo_normal,long,PRE_RTH,1.5,1.5,12,False,3,15,453.0,265.6,1.5744,0.5333,30.2,1241.6,-788.6,8,695.6,173.4,3.6795,0.75,86.95,955.2,-259.6,7,-242.6,265.6,0.5414,0.2857,-34.657,286.4,-529.0,False
IFB_0236,emapmo_normal,long,PRE_RTH,1.5,1.5,12,True,3,15,453.0,265.6,1.5744,0.5333,30.2,1241.6,-788.6,8,695.6,173.4,3.6795,0.75,86.95,955.2,-259.6,7,-242.6,265.6,0.5414,0.2857,-34.657,286.4,-529.0,False
IFB_1086,kdjma,long,PRE_RTH,1.5,1.0,12,False,3,52,-1109.6,1614.8,0.6335,0.5577,-21.338,1917.8,-3027.4,35,-679.0,1294.4,0.6759,0.5429,-19.4,1415.8,-2094.8,17,-430.6,456.8,0.5383,0.5882,-25.329,502.0,-932.6,False
IFB_1088,kdjma,long,PRE_RTH,1.5,1.0,12,True,3,52,-1109.6,1614.8,0.6335,0.5577,-21.338,1917.8,-3027.4,35,-679.0,1294.4,0.6759,0.5429,-19.4,1415.8,-2094.8,17,-430.6,456.8,0.5383,0.5882,-25.329,502.0,-932.6,False
IFB_0449,emapmo_early,both,ALL,1.0,1.0,12,False,1,40,-548.0,782.8,0.6675,0.5,-13.7,1100.0,-1648.0,28,-616.4,763.2,0.5375,0.4286,-22.014,716.4,-1332.8,12,68.4,157.6,1.217,0.6667,5.7,383.6,-315.2,False
IFB_0451,emapmo_early,both,ALL,1.0,1.0,12,True,1,40,-548.0,782.8,0.6675,0.5,-13.7,1100.0,-1648.0,28,-616.4,763.2,0.5375,0.4286,-22.014,716.4,-1332.8,12,68.4,157.6,1.217,0.6667,5.7,383.6,-315.2,False
IFB_0625,emapmo_early,long,PRE_RTH,1.0,0.75,6,False,1,12,-273.6,422.0,0.6015,0.4167,-22.8,413.0,-686.6,9,-274.2,390.4,0.5374,0.3333,-30.467,318.6,-592.8,3,0.6,93.8,1.0064,0.6667,0.2,94.4,-93.8,False
IFB_0627,emapmo_early,long,PRE_RTH,1.0,0.75,6,True,1,12,-273.6,422.0,0.6015,0.4167,-22.8,413.0,-686.6,9,-274.2,390.4,0.5374,0.3333,-30.467,318.6,-592.8,3,0.6,93.8,1.0064,0.6667,0.2,94.4,-93.8,False
IFB_0157,emapmo_normal,long,ALL,1.0,1.0,6,False,1,18,135.6,276.4,1.3109,0.5,7.533,571.8,-436.2,11,222.2,157.6,1.8917,0.6364,20.2,471.4,-249.2,7,-86.6,118.8,0.5369,0.2857,-12.372,100.4,-187.0,False
IFB_0159,emapmo_normal,long,ALL,1.0,1.0,6,True,1,18,135.6,276.4,1.3109,0.5,7.533,571.8,-436.2,11,222.2,157.6,1.8917,0.6364,20.2,471.4,-249.2,7,-86.6,118.8,0.5369,0.2857,-12.372,100.4,-187.0,False
IFB_1290,kdjma,short,RTH,1.5,1.5,12,False,3,44,-35.2,689.6,0.9863,0.5227,-0.8,2534.6,-2569.8,32,400.4,689.6,1.2451,0.5938,12.512,2033.8,-1633.4,12,-435.6,490.2,0.5348,0.3333,-36.3,500.8,-936.4,False
IFB_1292,kdjma,short,RTH,1.5,1.5,12,True,3,44,-35.2,689.6,0.9863,0.5227,-0.8,2534.6,-2569.8,32,400.4,689.6,1.2451,0.5938,12.512,2033.8,-1633.4,12,-435.6,490.2,0.5348,0.3333,-36.3,500.8,-936.4,False
IFB_0485,emapmo_early,both,PRE_RTH,1.0,0.75,12,False,1,32,-259.6,624.6,0.8128,0.5,-8.112,1127.2,-1386.8,23,-567.4,567.4,0.5338,0.3913,-24.67,649.8,-1217.2,9,307.8,107.4,2.8149,0.7778,34.2,477.4,-169.6,False
IFB_0487,emapmo_early,both,PRE_RTH,1.0,0.75,12,True,1,32,-259.6,624.6,0.8128,0.5,-8.112,1127.2,-1386.8,23,-567.4,567.4,0.5338,0.3913,-24.67,649.8,-1217.2,9,307.8,107.4,2.8149,0.7778,34.2,477.4,-169.6,False
IFB_0549,emapmo_early,both,RTH,1.0,1.0,24,False,1,28,-538.4,1027.8,0.7138,0.4643,-19.229,1342.6,-1881.0,19,-648.2,813.6,0.5335,0.3684,-34.116,741.4,-1389.6,9,109.8,311.4,1.2234,0.6667,12.2,601.2,-491.4,False
IFB_0551,emapmo_early,both,RTH,1.0,1.0,24,True,1,28,-538.4,1027.8,0.7138,0.4643,-19.229,1342.6,-1881.0,19,-648.2,813.6,0.5335,0.3684,-34.116,741.4,-1389.6,9,109.8,311.4,1.2234,0.6667,12.2,601.2,-491.4,False
IFB_0817,emapmo_early,short,RTH,1.0,0.75,6,False,1,18,189.6,446.6,1.3015,0.6667,10.533,818.4,-628.8,11,-293.8,446.6,0.5328,0.4545,-26.709,335.0,-628.8,7,483.4,0.0,999.0,1.0,69.057,483.4,0.0,False
IFB_0819,emapmo_early,short,RTH,1.0,0.75,6,True,1,18,189.6,446.6,1.3015,0.6667,10.533,818.4,-628.8,11,-293.8,446.6,0.5328,0.4545,-26.709,335.0,-628.8,7,483.4,0.0,999.0,1.0,69.057,483.4,0.0,False
IFB_0821,emapmo_early,short,RTH,1.0,0.75,12,False,1,18,33.6,449.8,1.0457,0.6111,1.867,768.2,-734.6,11,-293.8,446.6,0.5328,0.4545,-26.709,335.0,-628.8,7,327.4,105.8,4.0945,0.8571,46.771,433.2,-105.8,False
IFB_0823,emapmo_early,short,RTH,1.0,0.75,12,True,1,18,33.6,449.8,1.0457,0.6111,1.867,768.2,-734.6,11,-293.8,446.6,0.5328,0.4545,-26.709,335.0,-628.8,7,327.4,105.8,4.0945,0.8571,46.771,433.2,-105.8,False
IFB_0825,emapmo_early,short,RTH,1.0,0.75,24,False,1,18,33.6,449.8,1.0457,0.6111,1.867,768.2,-734.6,11,-293.8,446.6,0.5328,0.4545,-26.709,335.0,-628.8,7,327.4,105.8,4.0945,0.8571,46.771,433.2,-105.8,False
