param_id,atr_len,st_mult,swing_len,fib,entry_mode,side,regime_mode,sl_base,tp_base,atr_regime_lookback,atr_regime_pct,atr_high_mult,atr_low_mult,max_hold_bars,is_trades,is_pnl,is_gross_gain,is_gross_loss,is_pf,is_max_dd,is_expect,is_win_rate,is_avg_hold,oos_trades,oos_pnl,oos_gross_gain,oos_gross_loss,oos_pf,oos_max_dd,oos_expect,oos_win_rate,oos_avg_hold
R0288,10,2.0,24,0.5,pullback,short,fixed_sl_atr_tp,12.0,24.0,96,0.7,1.5,1.0,24,186.0,13222.975390626227,124218.19492187603,110995.21953124998,1.1191310350704176,17110.487890624812,71.09126554100122,0.44086021505376344,15.74731182795699,94.0,-18747.219531249564,48096.99511718789,66844.21464843754,0.7195386372650299,32635.180468749764,-199.4385056515911,0.3723404255319149,12.957446808510639
R0289,14,1.5,12,0.382,pullback,short,atr_sl_fixed_tp,8.0,16.0,96,0.7,1.25,1.0,24,315.0,20162.98046875095,169936.93164062576,149773.95117187494,1.134622745216974,11872.029296874935,64.00946180555857,0.42857142857142855,10.333333333333334,127.0,-20902.59511718718,51590.434179687756,72493.02929687507,0.711660620063392,29135.01464843726,-164.5873631274581,0.33070866141732286,10.937007874015748
R0290,14,1.5,12,0.382,pullback,short,atr_sl_fixed_tp,8.0,16.0,96,0.7,1.5,1.0,24,310.0,23071.980468751015,172465.53164062585,149393.55117187495,1.1544375931073956,14072.029296874935,74.42574344758393,0.44516129032258067,10.85483870967742,125.0,-20744.999999999654,53186.63417968776,73931.63417968755,0.719402929068496,32751.209765624757,-165.95999999999722,0.344,11.464
R0291,14,1.5,12,0.382,pullback,short,fixed_sl_atr_tp,8.0,16.0,96,0.7,1.25,1.0,24,314.0,24106.751171875796,168641.1218750006,144534.37070312505,1.166789055465506,13692.019531249953,76.77309290406305,0.4012738853503185,10.30891719745223,128.0,-16306.37558593716,51998.05371093778,68304.42929687507,0.7612691335862855,22591.214648437202,-127.39355926513406,0.3125,10.5625
R0292,14,1.5,12,0.382,pullback,short,fixed_sl_atr_tp,8.0,16.0,96,0.7,1.5,1.0,24,311.0,30048.112109375892,174582.4828125007,144534.37070312505,1.2078959624842092,13292.019531249953,96.61772382435979,0.3954983922829582,10.536977491961414,127.0,-14592.580468749702,53711.84882812524,68304.42929687507,0.7863596750757503,22477.419531249743,-114.90220841535198,0.30708661417322836,10.582677165354331
R0293,14,1.5,12,0.382,pullback,short,atr_sl_fixed_tp,8.0,20.0,96,0.7,1.25,1.0,24,297.0,29541.409765626016,175226.3804687508,145684.97070312503,1.202775959819664,11283.7902343746,99.46602614688895,0.4107744107744108,11.481481481481481,124.0,-21511.190234374495,51181.83906250044,72693.02929687507,0.7040818020318854,28937.414648437156,-173.4773405997943,0.31451612903225806,11.53225806451613
R0294,14,1.5,12,0.382,pullback,short,atr_sl_fixed_tp,8.0,20.0,96,0.7,1.5,1.0,24,291.0,28134.229296876005,174432.58046875082,146298.35117187505,1.1923072206317824,13532.039062499935,96.68120033290724,0.422680412371134,12.010309278350515,121.0,-19949.79511718697,53178.03906250045,73127.83417968755,0.7271928624582665,31549.809765624654,-164.8743398114626,0.3305785123966942,12.289256198347108
R0295,14,1.5,12,0.382,pullback,short,fixed_sl_atr_tp,8.0,20.0,96,0.7,1.25,1.0,24,298.0,34787.560937501046,175636.72187500086,140849.16093750007,1.246984509570045,11385.82929687497,116.7367816694666,0.3825503355704698,11.43288590604027,127.0,-17362.59023437455,52549.43906250039,69912.02929687507,0.7516508902831868,23337.41464843716,-136.71330893208307,0.29133858267716534,10.874015748031496
R0296,14,1.5,12,0.382,pullback,short,fixed_sl_atr_tp,8.0,20.0,96,0.7,1.5,1.0,24,296.0,32725.131640626223,173574.29257812598,140849.16093750007,1.2323416868287007,10885.829296874974,110.55787716427778,0.3783783783783784,11.800675675675675,126.0,-17378.78046874957,51729.448828125365,69108.22929687507,0.7485280603255807,23337.41464843716,-137.92682911706007,0.29365079365079366,11.007936507936508
R0297,14,1.5,12,0.382,pullback,short,atr_sl_fixed_tp,8.0,24.0,96,0.7,1.25,1.0,24,289.0,37371.85859375123,181449.22929687606,144077.37070312505,1.2593874278199915,13168.980468749538,129.31438959775514,0.4013840830449827,12.145328719723183,124.0,-16661.180468749444,56031.848828125505,72693.02929687507,0.7708008507843847,28487.404882812105,-134.36435861894714,0.31451612903225806,11.935483870967742
