param_id,signal_name,direction,entry_time,exit_time,entry,exit,sl,tp,pnl,gross_pnl,exit_reason,hold_bars,session,trade_date
IFB_0038,emapmo_normal,short,2026-05-14T01:45:00+00:00,2026-05-14T01:45:00+00:00,29911.75,29882.25,29941.25,29882.25,57.76,59.0,tp,0,ASIA,2026-05-14
IFB_0038,emapmo_normal,long,2026-05-15T10:25:00+00:00,2026-05-15T10:50:00+00:00,29565.5,29628.75,29502.25,29628.75,125.26,126.5,tp,5,EURO,2026-05-15
IFB_0038,emapmo_normal,long,2026-05-18T02:20:00+00:00,2026-05-18T02:50:00+00:00,29325.75,29282.5,29263.75,29387.75,-87.74,-86.5,time,6,ASIA,2026-05-18
IFB_0038,emapmo_normal,short,2026-05-20T11:05:00+00:00,2026-05-20T11:35:00+00:00,29370.75,29370.5,29401.25,29340.25,-0.74,0.5,time,6,PRE,2026-05-20
IFB_0038,emapmo_normal,short,2026-05-20T16:40:00+00:00,2026-05-20T16:40:00+00:00,29503.5,29557.75,29557.75,29449.25,-109.74,-108.5,sl,0,RTH,2026-05-20
IFB_0038,emapmo_normal,short,2026-05-20T16:50:00+00:00,2026-05-20T17:20:00+00:00,29523.25,29540.75,29583.0,29463.5,-36.24,-35.0,time,6,RTH,2026-05-20
IFB_0038,emapmo_normal,short,2026-05-22T01:10:00+00:00,2026-05-22T01:35:00+00:00,29821.25,29781.25,29861.25,29781.25,78.76,80.0,tp,5,ASIA,2026-05-22
IFB_0038,emapmo_normal,short,2026-05-25T02:35:00+00:00,2026-05-25T02:45:00+00:00,30178.25,30197.5,30197.5,30159.0,-39.74,-38.5,sl,2,ASIA,2026-05-25
IFB_0038,emapmo_normal,short,2026-05-25T03:40:00+00:00,2026-05-25T04:10:00+00:00,30237.75,30235.75,30262.75,30212.75,2.76,4.0,time,6,ASIA,2026-05-25
IFB_0038,emapmo_normal,short,2026-05-26T15:50:00+00:00,2026-05-26T15:55:00+00:00,30215.25,30162.25,30268.25,30162.25,104.76,106.0,tp,1,RTH,2026-05-26
IFB_0038,emapmo_normal,short,2026-05-28T18:20:00+00:00,2026-05-28T18:50:00+00:00,30574.25,30582.75,30606.25,30542.25,-18.24,-17.0,time,6,RTH,2026-05-28
IFB_0038,emapmo_normal,short,2026-06-04T19:55:00+00:00,2026-06-04T20:00:00+00:00,30788.0,30746.75,30829.25,30746.75,81.26,82.5,tp,1,RTH,2026-06-04
IFB_0038,emapmo_normal,long,2026-06-07T22:25:00+00:00,2026-06-07T22:55:00+00:00,29256.25,29170.0,29170.0,29342.5,-173.74,-172.5,sl,6,ASIA,2026-06-08
IFB_0038,emapmo_normal,short,2026-06-08T14:05:00+00:00,2026-06-08T14:25:00+00:00,29631.25,29758.25,29758.25,29504.25,-255.24,-254.0,sl,4,RTH,2026-06-08
IFB_0038,emapmo_normal,short,2026-06-08T16:30:00+00:00,2026-06-08T17:00:00+00:00,29855.5,29787.5,29953.5,29757.5,134.76,136.0,time,6,RTH,2026-06-08
IFB_0038,emapmo_normal,short,2026-06-09T07:00:00+00:00,2026-06-09T07:00:00+00:00,29891.5,29923.0,29923.0,29860.0,-64.24,-63.0,sl,0,ASIA,2026-06-09
IFB_0038,emapmo_normal,short,2026-06-09T07:30:00+00:00,2026-06-09T07:45:00+00:00,29881.0,29922.75,29922.75,29839.25,-84.74,-83.5,sl,3,EURO,2026-06-09
IFB_0038,emapmo_normal,long,2026-06-09T17:50:00+00:00,2026-06-09T18:15:00+00:00,29002.25,29194.75,28809.75,29194.75,383.76,385.0,tp,5,RTH,2026-06-09
IFB_0038,emapmo_normal,long,2026-06-11T00:15:00+00:00,2026-06-11T00:15:00+00:00,28679.75,28771.75,28587.75,28771.75,182.76,184.0,tp,0,ASIA,2026-06-11
IFB_0038,emapmo_normal,short,2026-06-11T09:40:00+00:00,2026-06-11T10:05:00+00:00,29162.5,29193.0,29193.0,29132.0,-62.24,-61.0,sl,5,EURO,2026-06-11
IFB_0038,emapmo_normal,short,2026-06-11T23:25:00+00:00,2026-06-11T23:35:00+00:00,29796.25,29835.75,29835.75,29756.75,-80.24,-79.0,sl,2,ASIA,2026-06-12
IFB_0038,emapmo_normal,short,2026-06-15T02:10:00+00:00,2026-06-15T02:40:00+00:00,30478.75,30494.5,30512.5,30445.0,-32.74,-31.5,time,6,ASIA,2026-06-15
IFB_0038,emapmo_normal,short,2026-06-15T17:35:00+00:00,2026-06-15T18:05:00+00:00,30875.25,30855.0,30924.0,30826.5,39.26,40.5,time,6,RTH,2026-06-15
IFB_0038,emapmo_normal,long,2026-06-16T18:40:00+00:00,2026-06-16T19:10:00+00:00,30459.5,30405.25,30405.25,30513.75,-109.74,-108.5,sl,6,RTH,2026-06-16
IFB_0038,emapmo_normal,long,2026-06-16T22:15:00+00:00,2026-06-16T22:45:00+00:00,30363.0,30365.0,30329.5,30396.5,2.76,4.0,time,6,ASIA,2026-06-17
IFB_0038,emapmo_normal,long,2026-06-17T22:15:00+00:00,2026-06-17T22:20:00+00:00,30189.75,30249.0,30130.5,30249.0,117.26,118.5,tp,1,ASIA,2026-06-18
IFB_0038,emapmo_normal,short,2026-06-18T18:30:00+00:00,2026-06-18T19:00:00+00:00,30694.0,30675.0,30728.25,30659.75,36.76,38.0,time,6,RTH,2026-06-18
IFB_0038,emapmo_normal,long,2026-06-23T09:25:00+00:00,2026-06-23T09:55:00+00:00,29922.5,29886.0,29851.0,29994.0,-74.24,-73.0,time,6,EURO,2026-06-23
IFB_0038,emapmo_normal,long,2026-06-24T20:00:00+00:00,2026-06-24T20:00:00+00:00,29515.0,29621.25,29408.75,29621.25,211.26,212.5,tp,0,RTH,2026-06-24
IFB_0038,emapmo_normal,short,2026-06-25T00:45:00+00:00,2026-06-25T01:15:00+00:00,29963.25,29972.75,30016.0,29910.5,-20.24,-19.0,time,6,ASIA,2026-06-25
IFB_0038,emapmo_normal,short,2026-06-25T06:55:00+00:00,2026-06-25T07:05:00+00:00,30104.0,30132.75,30132.75,30075.25,-58.74,-57.5,sl,2,ASIA,2026-06-25
IFB_0038,emapmo_normal,short,2026-06-25T08:45:00+00:00,2026-06-25T08:55:00+00:00,30155.5,30118.75,30192.25,30118.75,72.26,73.5,tp,2,EURO,2026-06-25
IFB_0038,emapmo_normal,long,2026-06-26T05:15:00+00:00,2026-06-26T05:45:00+00:00,29350.25,29331.75,29288.5,29412.0,-38.24,-37.0,time,6,ASIA,2026-06-26
IFB_0038,emapmo_normal,short,2026-06-26T18:00:00+00:00,2026-06-26T18:25:00+00:00,29544.75,29469.5,29620.0,29469.5,149.26,150.5,tp,5,RTH,2026-06-26
IFB_0038,emapmo_normal,short,2026-06-29T19:50:00+00:00,2026-06-29T19:50:00+00:00,30023.0,29981.25,30064.75,29981.25,82.26,83.5,tp,0,RTH,2026-06-29
IFB_0038,emapmo_normal,short,2026-06-30T06:05:00+00:00,2026-06-30T06:20:00+00:00,30166.0,30130.75,30201.25,30130.75,69.26,70.5,tp,3,ASIA,2026-06-30
IFB_0038,emapmo_normal,short,2026-06-30T18:25:00+00:00,2026-06-30T18:45:00+00:00,30531.5,30563.25,30563.25,30499.75,-64.74,-63.5,sl,4,RTH,2026-06-30
IFB_0038,emapmo_normal,long,2026-07-02T18:50:00+00:00,2026-07-02T19:00:00+00:00,29494.25,29408.75,29408.75,29579.75,-172.24,-171.0,sl,2,RTH,2026-07-02
IFB_0038,emapmo_normal,long,2026-07-02T19:30:00+00:00,2026-07-02T19:50:00+00:00,29422.25,29503.5,29341.0,29503.5,161.26,162.5,tp,4,RTH,2026-07-02
IFB_0038,emapmo_normal,short,2026-07-03T07:35:00+00:00,2026-07-03T08:05:00+00:00,29852.0,29839.25,29879.25,29824.75,24.26,25.5,time,6,EURO,2026-07-03
