param_id,side,label,entry_time,exit_time,entry,exit,sl,tp,pnl,gross_pnl,exit_reason,hold_bars,exit_label
R0469,short,S-0.5,2026-06-18T04:10:00+00:00,2026-06-18T06:10:00+00:00,70.85000000000001,70.81999969482422,78.85000000000001,54.85,14.200183105473865,18.000183105473866,time,24,XS-0.5
R0469,short,S-0.5,2026-06-18T06:15:00+00:00,2026-06-18T08:15:00+00:00,70.83,66.7699966430664,78.83,54.83,2432.202014160155,2436.0020141601553,time,24,XS-0.5
R0469,short,S-0.5,2026-06-18T11:55:00+00:00,2026-06-18T14:40:00+00:00,66.1,65.45999908447266,74.10000000000001,50.1,380.2005493164028,384.00054931640284,time,24,XS-0.5
R0469,short,S-0.5,2026-06-18T18:15:00+00:00,2026-06-22T01:55:00+00:00,65.94,66.31999969482422,75.94,49.94,-231.79981689453263,-227.99981689453261,time,24,XS-0.5
R0469,short,S-0.5,2026-06-22T08:20:00+00:00,2026-06-22T10:20:00+00:00,66.76,66.5999984741211,76.76,50.76,92.20091552734682,96.00091552734682,time,24,XS-0.5
R0469,short,S-0.5,2026-06-22T10:35:00+00:00,2026-06-22T12:35:00+00:00,66.64,66.37999725341797,76.64,50.64,152.20164794921908,156.0016479492191,time,24,XS-0.5
R0469,short,S-0.5,2026-06-22T13:40:00+00:00,2026-06-22T15:40:00+00:00,66.43,66.93000030517578,76.43,50.43,-303.80018310546467,-300.00018310546466,time,24,XS-0.5
R0469,short,S-0.5,2026-06-22T18:05:00+00:00,2026-06-23T01:45:00+00:00,66.87,67.06999969482422,74.87,50.870000000000005,-123.79981689452852,-119.99981689452852,time,24,XS-0.5
R0469,short,S-0.5,2026-06-23T11:25:00+00:00,2026-06-23T14:10:00+00:00,66.7,66.45999908447266,76.7,50.7,140.20054931640794,144.00054931640796,time,24,XS-0.5
R0469,short,S-0.5,2026-06-23T14:30:00+00:00,2026-06-23T16:30:00+00:00,66.48,66.68000030517578,76.48,50.480000000000004,-123.80018310546636,-120.00018310546636,time,24,XS-0.5
R0469,short,S-0.5,2026-06-23T18:00:00+00:00,2026-06-24T01:40:00+00:00,66.59,66.76000213623047,74.59,50.59,-105.8012817382792,-102.0012817382792,time,24,XS-0.5
R0469,short,S-0.5,2026-06-24T04:15:00+00:00,2026-06-24T06:15:00+00:00,66.36,66.5999984741211,74.36,50.36,-147.7990844726566,-143.9990844726566,time,24,XS-0.5
R0469,short,S-0.5,2026-06-24T07:20:00+00:00,2026-06-24T09:20:00+00:00,66.34,66.26000213623047,76.34,50.34,44.1987182617208,47.998718261720796,time,24,XS-0.5
R0469,short,S-0.5,2026-06-24T12:15:00+00:00,2026-06-24T15:00:00+00:00,66.02,66.19999694824219,76.02,50.02,-111.79816894531488,-107.99816894531489,time,24,XS-0.5
R0469,short,S-0.5,2026-06-25T00:45:00+00:00,2026-06-25T02:45:00+00:00,65.69,65.33999633789062,73.69,49.69,206.20219726562362,210.00219726562364,time,24,XS-0.5
R0469,short,S-0.5,2026-06-25T05:20:00+00:00,2026-06-25T07:20:00+00:00,65.4,65.47000122070312,73.4,49.4,-45.80073242187159,-42.00073242187159,time,24,XS-0.5
R0469,short,S-0.5,2026-06-25T09:00:00+00:00,2026-06-25T11:00:00+00:00,65.61,65.19000244140625,75.61,49.61,248.19853515624965,251.99853515624966,time,24,XS-0.5
R0469,short,S-0.5,2026-06-25T11:10:00+00:00,2026-06-25T13:55:00+00:00,65.32000000000001,65.68000030517578,73.32000000000001,49.32,-219.80018310546433,-216.00018310546432,time,24,XS-0.5
R0469,short,S-0.5,2026-06-26T07:25:00+00:00,2026-06-26T09:25:00+00:00,67.01,66.51000213623047,75.01,51.01,296.1987182617218,299.9987182617218,time,24,XS-0.5
R0469,short,S-0.5,2026-06-26T09:55:00+00:00,2026-06-26T11:55:00+00:00,66.49,66.73999786376953,76.49,50.49,-153.79871826172183,-149.99871826172182,time,24,XS-0.5
R0469,short,S-0.5,2026-06-26T12:20:00+00:00,2026-06-26T15:05:00+00:00,66.7,66.61000061035156,76.7,50.7,50.19963378906421,53.999633789064205,time,24,XS-0.5
R0469,short,S-0.5,2026-06-29T10:30:00+00:00,2026-06-29T12:30:00+00:00,67.34,67.37000274658203,75.34,51.34,-21.801647949216704,-18.001647949216704,time,24,XS-0.5
R0469,short,S-0.5,2026-06-29T13:30:00+00:00,2026-06-29T15:30:00+00:00,67.32000000000001,69.2300033569336,77.32000000000001,51.32,-1149.8020141601517,-1146.0020141601517,time,24,XS-0.5
R0469,short,S-0.5,2026-06-29T17:40:00+00:00,2026-06-30T01:25:00+00:00,68.98,68.44999694824219,76.98,52.980000000000004,314.2018310546899,318.0018310546899,time,24,XS-0.5
R0469,short,S-0.5,2026-06-30T01:45:00+00:00,2026-06-30T03:55:00+00:00,68.4,68.3499984741211,76.4,52.4,26.20091552734716,30.00091552734716,time,24,XS-0.5
R0469,short,S-0.5,2026-06-30T06:55:00+00:00,2026-06-30T08:55:00+00:00,68.32000000000001,66.22000122070312,76.32000000000001,52.32,1256.1992675781296,1259.9992675781295,time,24,XS-0.5
R0469,short,S-0.5,2026-06-30T09:15:00+00:00,2026-06-30T11:15:00+00:00,66.31,66.16999816894531,74.31,50.31,80.20109863281387,84.00109863281386,time,24,XS-0.5
R0469,short,S-0.5,2026-06-30T12:05:00+00:00,2026-06-30T14:50:00+00:00,66.05,65.16999816894531,76.05,50.050000000000004,524.2010986328108,528.0010986328108,time,24,XS-0.5
R0469,short,S-0.5,2026-06-30T15:10:00+00:00,2026-06-30T17:10:00+00:00,65.21000000000001,65.2300033569336,73.21000000000001,49.21,-15.802014160151476,-12.002014160151475,time,24,XS-0.5
R0469,short,S-0.5,2026-07-01T15:35:00+00:00,2026-07-01T17:35:00+00:00,64.97,65.16999816894531,74.97,48.97,-123.79890136718818,-119.99890136718818,time,24,XS-0.5
R0469,short,S-0.5,2026-07-02T00:05:00+00:00,2026-07-02T02:05:00+00:00,65.21000000000001,65.56999969482422,73.21000000000001,49.21,-219.7998168945265,-215.99981689452648,time,24,XS-0.5
R0469,short,S-0.5,2026-07-02T06:20:00+00:00,2026-07-02T08:20:00+00:00,65.47,65.30999755859375,73.47,49.47,92.20146484374932,96.00146484374932,time,24,XS-0.5
R0469,short,S-0.5,2026-07-02T14:20:00+00:00,2026-07-02T16:20:00+00:00,65.92,65.31999969482422,75.92,49.92,356.20018310546976,360.0001831054698,time,24,XS-0.5
R0469,short,S-0.5,2026-07-02T17:10:00+00:00,2026-07-06T00:50:00+00:00,65.31,66.12999725341797,73.31,49.31,-495.7983520507799,-491.9983520507799,time,24,XS-0.5
R0469,short,S-0.5,2026-07-06T06:55:00+00:00,2026-07-06T08:55:00+00:00,66.6,66.62999725341797,74.60000000000001,50.6,-21.79835205078466,-17.99835205078466,time,24,XS-0.5
R0469,short,S-0.5,2026-07-06T11:05:00+00:00,2026-07-06T13:50:00+00:00,66.62,66.66000366210938,74.62,50.620000000000005,-27.802197265622272,-24.00219726562227,time,24,XS-0.5
