config_id,signal_family,side_mode,sl_rule,tp_rule,sl_value,tp_value,max_hold_bars,trades,pnl,profit_factor,win_rate,expectancy,max_dd,total_gain,total_loss,wf_folds,wf_positive,wf_all_positive,wf_pnls,day_positive_rate,week_positive_rate,month_positive_rate,week_std_pnl
X00389,emapmo,long_only,atr_blend,atr_blend,2.5,2.0,24,28,2550.28,2.1999,0.6429,91.0814,1173.96,4675.68,-2125.4,3,3,True,"[5.1, 1348.84, 1196.34]",0.8571,0.8571,1.0,530.11
X00442,emapmo,long_only,atr_blend,atr_blend,2.0,2.0,48,33,2952.58,2.0084,0.6364,89.4721,1189.2,5880.46,-2927.88,3,3,True,"[106.86, 1450.86, 1394.86]",0.7857,0.8571,1.0,594.52
X00430,emapmo,long_only,atr,atr,2.5,2.0,48,29,2392.04,1.9411,0.6897,82.4841,1189.46,4933.7,-2541.66,3,3,True,"[64.1, 1456.6, 871.34]",0.7857,0.8571,1.0,548.62
X00423,emapmo,long_only,atr,atr,1.5,4.0,48,27,2409.52,1.9051,0.4444,89.2415,970.18,5071.62,-2662.1,3,3,True,"[11.84, 1803.34, 594.34]",0.7692,0.8571,1.0,446.07
X00366,emapmo,long_only,atr,atr,1.5,4.0,24,27,2032.52,1.8526,0.4815,75.2785,902.2,4416.38,-2383.86,3,3,True,"[132.84, 1208.84, 690.84]",0.6923,0.7143,0.6667,425.0
X00333,emapmo,long_only,atr_blend,atr_blend,2.5,4.0,12,26,1800.76,1.8196,0.5769,69.26,1091.7,3997.9,-2197.14,3,3,True,"[254.84, 712.84, 833.08]",0.6923,0.7143,1.0,537.68
X00309,emapmo,long_only,atr,atr,1.5,4.0,12,31,1835.56,1.694,0.4516,59.2116,976.92,4480.64,-2645.08,3,3,True,"[494.36, 678.1, 663.1]",0.6923,0.7143,1.0,486.52
X00317,emapmo,long_only,atr,atr,2.5,4.0,12,26,1633.26,1.6767,0.5769,62.8177,1118.7,4046.9,-2413.64,3,3,True,"[227.84, 584.34, 821.08]",0.6923,0.7143,1.0,521.25
X00251,emapmo,long_only,atr,atr,1.5,2.0,6,48,1900.98,1.6685,0.5625,39.6037,940.66,4744.52,-2843.54,3,3,True,"[722.66, 566.66, 611.66]",0.6667,0.7143,0.6667,538.29
X00452,emapmo,long_only,range15_pct,range15_pct,1.0,1.5,48,34,2153.34,1.6474,0.5,63.3335,1107.7,5479.42,-3326.08,3,3,True,"[732.12, 788.86, 632.36]",0.6429,0.7143,0.6667,536.43
X00364,emapmo,long_only,atr,atr,1.5,1.5,24,40,1848.9,1.6357,0.575,46.2225,902.2,4757.48,-2908.58,3,3,True,"[234.64, 1444.88, 169.38]",0.7143,0.7143,0.6667,483.32
X00331,emapmo,long_only,atr_blend,atr_blend,2.5,1.5,12,37,1637.12,1.6205,0.6216,44.2465,1074.46,4275.48,-2638.36,3,3,True,"[656.38, 891.62, 89.12]",0.7143,0.8571,1.0,529.43
X00451,emapmo,long_only,range15_pct,range15_pct,1.0,1.0,48,38,1963.88,1.6148,0.5789,51.6811,1107.7,5158.22,-3194.34,3,3,True,"[254.88, 970.38, 738.62]",0.7143,0.7143,0.6667,557.51
X00422,emapmo,long_only,atr,atr,1.5,2.0,48,37,1924.12,1.6068,0.5135,52.0032,1151.92,5094.94,-3170.82,3,3,True,"[106.88, 1570.62, 246.62]",0.5714,0.7143,0.6667,646.62
X00421,emapmo,long_only,atr,atr,1.5,1.5,48,40,1756.4,1.5853,0.575,43.91,902.2,4757.48,-3001.08,3,3,True,"[234.64, 1352.38, 169.38]",0.6429,0.7143,0.6667,481.97
X00332,emapmo,long_only,atr_blend,atr_blend,2.5,2.0,12,32,1571.32,1.5832,0.5312,49.1037,1091.7,4265.42,-2694.1,3,3,True,"[97.86, 944.36, 529.1]",0.5714,0.7143,1.0,572.79
X00252,emapmo,long_only,atr,atr,1.5,4.0,6,45,1612.7,1.5773,0.5333,35.8378,887.16,4406.24,-2793.54,3,3,True,"[399.4, 300.9, 912.4]",0.7333,0.8571,1.0,395.63
X00275,emapmo,long_only,atr_blend,atr_blend,2.5,2.0,6,44,1466.44,1.5757,0.5682,33.3282,1106.2,4013.5,-2547.06,3,3,True,"[576.9, 374.4, 515.14]",0.6,0.7143,0.6667,615.6
X00399,emapmo,long_only,range15_pct,range15_pct,1.25,2.0,24,26,1627.26,1.5667,0.5,62.5869,1161.46,4498.88,-2871.62,3,3,True,"[37.84, 1306.34, 283.08]",0.7857,0.7143,0.6667,495.17
X01565,momentum_reversion,all,atr,atr,2.0,1.5,48,99,2089.74,1.56,0.6566,21.1085,554.24,5821.4,-3731.66,3,3,True,"[38.08, 714.58, 1337.08]",0.6596,0.75,0.75,278.73
X00396,emapmo,long_only,range15_pct,range15_pct,1.0,2.0,24,29,1689.54,1.5549,0.4483,58.26,1107.7,4734.38,-3044.84,3,3,True,"[91.6, 1289.1, 308.84]",0.6429,0.7143,0.6667,476.59
X01871,momentum_reversion,short_only,atr_blend,atr_blend,2.5,2.0,6,45,826.2,1.5546,0.5556,18.36,365.96,2316.0,-1489.8,3,3,True,"[147.9, 178.4, 499.9]",0.5556,0.8182,1.0,156.71
X00259,emapmo,long_only,atr,atr,2.5,2.0,6,44,1456.44,1.5531,0.5682,33.1009,1133.2,4089.5,-2633.06,3,3,True,"[614.9, 325.4, 516.14]",0.6,0.7143,0.6667,627.92
X00454,emapmo,long_only,range15_pct,range15_pct,1.25,1.0,48,35,1735.1,1.5475,0.6286,49.5743,1165.68,4904.22,-3169.12,3,3,True,"[111.62, 972.62, 650.86]",0.6429,0.7143,0.6667,589.85
X00276,emapmo,long_only,atr_blend,atr_blend,2.5,4.0,6,43,1349.18,1.5312,0.5581,31.3763,1106.2,3889.24,-2540.06,3,3,True,"[657.4, 48.64, 643.14]",0.6,0.7143,0.6667,560.63
X00448,emapmo,long_only,range15_pct,range15_pct,0.75,1.0,48,46,1797.96,1.5281,0.4783,39.0861,862.68,5202.72,-3404.76,3,3,True,"[805.66, 123.9, 868.4]",0.6429,0.7143,0.6667,488.5
X00274,emapmo,long_only,atr_blend,atr_blend,2.5,1.5,6,44,1298.44,1.5207,0.6136,29.51,1106.2,3792.02,-2493.58,3,3,True,"[489.9, 416.4, 392.14]",0.7333,0.7143,0.6667,531.17
X01863,momentum_reversion,short_only,atr_blend,atr_blend,1.5,2.0,6,46,794.96,1.5198,0.5652,17.2817,354.46,2324.26,-1529.3,3,3,True,"[168.66, 131.4, 494.9]",0.5556,0.7273,1.0,152.3
X01867,momentum_reversion,short_only,atr_blend,atr_blend,2.0,2.0,6,45,791.2,1.5189,0.5556,17.5822,387.46,2316.0,-1524.8,3,3,True,"[147.9, 164.9, 478.4]",0.5556,0.8182,1.0,162.17
X00394,emapmo,long_only,range15_pct,range15_pct,1.0,1.0,24,38,1655.38,1.5182,0.5789,43.5626,1107.7,4849.72,-3194.34,3,3,True,"[278.38, 908.38, 468.62]",0.7143,0.7143,0.6667,535.48
X00284,emapmo,long_only,range15_pct,range15_pct,1.25,1.5,6,43,1480.68,1.5038,0.5814,34.4344,1146.42,4419.5,-2938.82,3,3,True,"[346.9, 162.14, 971.64]",0.7333,0.8571,1.0,422.39
X01838,momentum_reversion,short_only,fixed,fixed,80.0,30.0,6,51,654.76,1.4972,0.6863,12.8384,553.7,1971.6,-1316.84,3,3,True,"[472.42, 49.42, 132.92]",0.5926,0.6364,1.0,135.46
X00397,emapmo,long_only,range15_pct,range15_pct,1.25,1.0,24,35,1520.6,1.4936,0.6286,43.4457,1165.68,4601.22,-3080.62,3,3,True,"[135.12, 999.12, 386.36]",0.6429,0.7143,0.6667,556.64
X00250,emapmo,long_only,atr,atr,1.5,1.5,6,49,1407.74,1.4878,0.6122,28.7294,828.44,4293.8,-2886.06,3,3,True,"[534.42, 454.66, 418.66]",0.7333,0.7143,0.6667,404.46
X00315,emapmo,long_only,atr,atr,2.5,1.5,12,36,1383.36,1.4862,0.6111,38.4267,1101.46,4228.72,-2845.36,3,3,True,"[249.62, 1120.62, 13.12]",0.6429,0.7143,0.6667,539.82
X01805,momentum_reversion,long_only,atr_blend,atr_blend,1.5,1.5,48,62,947.62,1.4815,0.5645,15.2842,320.14,2915.6,-1967.98,3,3,True,"[3.96, 98.46, 845.2]",0.6286,0.6667,0.5,226.79
X00258,emapmo,long_only,atr,atr,2.5,1.5,6,44,1220.44,1.4735,0.6136,27.7373,1133.2,3798.02,-2577.58,3,3,True,"[471.4, 321.4, 427.64]",0.6667,0.7143,0.6667,532.86
X00391,emapmo,long_only,range15_pct,range15_pct,0.75,1.0,24,46,1516.96,1.4455,0.4783,32.9774,839.18,4921.72,-3404.76,3,3,True,"[829.16, 61.9, 625.9]",0.6429,0.5714,0.6667,471.73
X00316,emapmo,long_only,atr,atr,2.5,2.0,12,33,1348.58,1.443,0.5152,40.8661,1118.7,4392.92,-3044.34,3,3,True,"[136.36, 849.86, 362.36]",0.5,0.5714,0.6667,570.73
X00434,emapmo,long_only,atr_blend,atr_blend,1.0,2.0,48,50,1630.5,1.4357,0.38,32.61,917.9,5372.44,-3741.94,3,3,True,"[161.42, 1021.92, 447.16]",0.5714,0.8571,1.0,507.22
X00267,emapmo,long_only,atr_blend,atr_blend,1.5,2.0,6,49,1333.24,1.4199,0.551,27.209,1128.4,4508.02,-3174.78,3,3,True,"[295.42, 537.16, 500.66]",0.7333,0.8571,1.0,485.23
X01922,momentum_reversion,short_only,atr_blend,atr_blend,2.0,1.0,12,41,596.66,1.409,0.6098,14.5527,649.96,2055.5,-1458.84,3,3,True,"[4.14, 144.64, 447.88]",0.5926,0.6364,0.75,228.37
X00377,emapmo,long_only,atr_blend,atr_blend,1.0,2.0,24,50,1513.5,1.4045,0.38,30.27,926.88,5255.44,-3741.94,3,3,True,"[44.42, 1021.92, 447.16]",0.5714,0.8571,1.0,510.29
X01398,momentum_reversion,all,atr,atr,2.5,1.5,6,103,1285.78,1.4017,0.5922,12.4833,521.0,4486.86,-3201.08,3,3,True,"[29.1, 37.84, 1218.84]",0.6383,0.5,1.0,280.09
X00247,emapmo,long_only,atr,atr,1.0,2.0,6,57,1474.32,1.4016,0.4035,25.8653,800.92,5145.48,-3671.16,3,3,True,"[682.44, 68.44, 723.44]",0.6,0.7143,1.0,506.36
X01561,momentum_reversion,all,atr,atr,1.5,1.5,48,107,1516.32,1.3938,0.5514,14.1712,624.64,5366.84,-3850.52,3,3,True,"[81.36, 374.86, 1060.1]",0.5957,0.8333,1.0,208.9
X00285,emapmo,long_only,range15_pct,range15_pct,1.25,2.0,6,44,1199.44,1.3882,0.5227,27.26,1257.42,4289.48,-3090.04,3,3,True,"[235.9, 303.9, 659.64]",0.6667,0.8571,1.0,454.06
X00255,emapmo,long_only,atr,atr,2.0,2.0,6,47,1255.22,1.3856,0.5532,26.7068,1353.66,4510.76,-3255.54,3,3,True,"[309.66, 547.66, 397.9]",0.6,0.7143,0.6667,585.53
X00335,emapmo,long_only,range15_pct,range15_pct,0.75,1.5,12,40,1209.9,1.3816,0.4,30.2475,849.44,4380.66,-3170.76,3,3,True,"[821.64, 48.88, 339.38]",0.5714,0.5714,1.0,467.72
X01405,momentum_reversion,all,atr_blend,atr_blend,1.5,1.0,6,108,1076.58,1.373,0.6111,9.9683,460.56,3962.66,-2886.08,3,3,True,"[10.36, 11.36, 1054.86]",0.617,0.6667,1.0,243.61
X01447,momentum_reversion,all,atr,atr,1.5,1.5,12,107,1352.32,1.3723,0.5327,12.6385,624.64,4984.82,-3632.5,3,3,True,"[33.86, 232.86, 1085.6]",0.617,0.75,1.0,255.48
X01577,momentum_reversion,all,atr_blend,atr_blend,1.5,1.5,48,104,1529.04,1.3706,0.5673,14.7023,517.66,5654.34,-4125.3,3,3,True,"[130.1, 322.6, 1076.34]",0.5745,0.5833,0.75,274.79
X01870,momentum_reversion,short_only,atr_blend,atr_blend,2.5,1.5,6,45,551.2,1.37,0.5556,12.2489,445.3,2041.0,-1489.8,3,3,True,"[89.4, 57.9, 403.9]",0.5926,0.7273,1.0,139.48
X01879,momentum_reversion,short_only,range15_pct,range15_pct,1.25,1.0,6,46,571.46,1.3697,0.5652,12.423,377.04,2117.26,-1545.8,3,3,True,"[134.16, 1.9, 435.4]",0.5556,0.8182,1.0,132.44
X01856,momentum_reversion,short_only,atr,atr,2.5,4.0,6,45,544.7,1.364,0.5556,12.1044,392.8,2041.0,-1496.3,3,3,True,"[53.9, 49.9, 440.9]",0.5556,0.7273,0.75,139.12
X01455,momentum_reversion,all,atr,atr,2.5,1.5,12,97,1306.22,1.354,0.6289,13.4662,699.92,4996.36,-3690.14,3,3,True,"[67.58, 135.82, 1102.82]",0.6383,0.6667,1.0,317.39
X01854,momentum_reversion,short_only,atr,atr,2.5,1.5,6,45,524.2,1.3503,0.5556,11.6489,501.3,2020.5,-1496.3,3,3,True,"[152.4, 22.4, 349.4]",0.5926,0.6364,1.0,139.6
X01852,momentum_reversion,short_only,atr,atr,2.0,4.0,6,45,529.2,1.35,0.5556,11.76,365.96,2041.0,-1511.8,3,3,True,"[10.9, 77.4, 440.9]",0.5556,0.7273,0.75,141.07
X01519,momentum_reversion,all,atr_blend,atr_blend,1.5,1.0,24,106,1168.06,1.3497,0.6604,11.0194,587.16,4508.7,-3340.64,3,3,True,"[232.86, 150.6, 784.6]",0.617,0.8333,1.0,196.74
X01576,momentum_reversion,all,atr_blend,atr_blend,1.5,1.0,48,106,1168.06,1.3497,0.6604,11.0194,587.16,4508.7,-3340.64,3,3,True,"[232.86, 150.6, 784.6]",0.617,0.8333,1.0,196.74
X01872,momentum_reversion,short_only,atr_blend,atr_blend,2.5,4.0,6,45,516.7,1.3468,0.5556,11.4822,386.3,2006.5,-1489.8,3,3,True,"[54.9, 20.9, 440.9]",0.5556,0.7273,0.75,139.39
X00395,emapmo,long_only,range15_pct,range15_pct,1.0,1.5,24,34,1160.34,1.3465,0.4706,34.1276,1107.7,4509.16,-3348.82,3,3,True,"[739.12, 105.36, 315.86]",0.6429,0.7143,0.6667,367.68
X00248,emapmo,long_only,atr,atr,1.0,4.0,6,51,1034.26,1.3413,0.4118,20.2796,800.92,4064.96,-3030.7,3,3,True,"[443.42, 48.42, 542.42]",0.6,0.7143,1.0,373.61
X01851,momentum_reversion,short_only,atr,atr,2.0,2.0,6,45,515.7,1.3411,0.5556,11.46,365.96,2027.5,-1511.8,3,3,True,"[73.9, 8.9, 432.9]",0.5556,0.8182,1.0,136.4
X00264,emapmo,long_only,atr_blend,atr_blend,1.0,4.0,6,51,1027.26,1.339,0.4118,20.1424,787.42,4057.96,-3030.7,3,3,True,"[480.92, 17.42, 528.92]",0.6,0.7143,1.0,372.76
X01866,momentum_reversion,short_only,atr_blend,atr_blend,2.0,1.5,6,45,516.2,1.3385,0.5556,11.4711,480.3,2041.0,-1524.8,3,3,True,"[89.4, 44.4, 382.4]",0.5926,0.7273,1.0,144.99
X01840,momentum_reversion,short_only,fixed,fixed,80.0,120.0,6,46,535.46,1.3368,0.587,11.6404,553.7,2125.52,-1590.06,3,3,True,"[121.66, 56.9, 356.9]",0.5926,0.7273,0.75,147.45
X01850,momentum_reversion,short_only,atr,atr,2.0,1.5,6,45,508.7,1.3365,0.5556,11.3044,473.8,2020.5,-1511.8,3,3,True,"[109.4, 49.9, 349.4]",0.5926,0.6364,1.0,139.31
X01864,momentum_reversion,short_only,atr_blend,atr_blend,1.5,4.0,6,46,513.96,1.3361,0.5652,11.173,354.46,2043.26,-1529.3,3,3,True,"[67.16, 10.9, 435.9]",0.5556,0.7273,0.75,139.16
X01862,momentum_reversion,short_only,atr_blend,atr_blend,1.5,1.5,6,46,497.46,1.3253,0.5652,10.8143,421.04,2026.76,-1529.3,3,3,True,"[90.66, 29.9, 376.9]",0.5185,0.7273,0.75,135.44
X00403,emapmo,long_only,fixed,fixed,15.0,120.0,48,98,821.98,1.317,0.1531,8.3876,531.08,3414.9,-2592.92,3,3,True,"[152.58, 319.08, 350.32]",0.5333,0.8571,0.6667,184.86
X01868,momentum_reversion,short_only,atr_blend,atr_blend,2.0,4.0,6,45,481.7,1.3159,0.5556,10.7044,421.3,2006.5,-1524.8,3,3,True,"[54.9, 7.4, 419.4]",0.5556,0.7273,0.75,144.92
X01876,momentum_reversion,short_only,range15_pct,range15_pct,1.0,1.0,6,47,509.72,1.3142,0.5532,10.8451,465.7,2131.76,-1622.04,3,3,True,"[117.66, 130.16, 261.9]",0.5556,0.8182,1.0,152.5
X00361,emapmo,long_only,atr,atr,1.0,2.0,24,51,1218.26,1.3133,0.3725,23.8875,950.88,5106.44,-3888.18,3,3,True,"[40.42, 1094.42, 83.42]",0.4286,0.7143,0.6667,543.78
X00337,emapmo,long_only,range15_pct,range15_pct,1.0,1.0,12,40,1034.4,1.3124,0.5,25.86,1213.16,4345.7,-3311.3,3,3,True,"[296.14, 334.38, 403.88]",0.5714,0.5714,0.6667,527.45
X01507,momentum_reversion,all,atr,atr,2.0,1.0,24,105,1044.3,1.3097,0.7048,9.9457,475.42,4415.74,-3371.44,3,3,True,"[27.1, 147.6, 869.6]",0.617,0.6667,0.75,217.82
X01564,momentum_reversion,all,atr,atr,2.0,1.0,48,105,1044.3,1.3097,0.7048,9.9457,475.42,4415.74,-3371.44,3,3,True,"[27.1, 147.6, 869.6]",0.617,0.6667,0.75,217.82
X01839,momentum_reversion,short_only,fixed,fixed,80.0,60.0,6,46,490.96,1.3088,0.587,10.673,592.42,2081.02,-1590.06,3,3,True,"[321.16, 164.4, 5.4]",0.5556,0.7273,1.0,121.22
X00227,emapmo,all,range15_pct,range15_pct,1.25,1.5,48,108,2456.58,1.3081,0.5278,22.7461,1161.46,10429.32,-7972.74,3,3,True,"[1007.36, 573.86, 875.36]",0.5135,0.75,0.75,366.77
X01414,momentum_reversion,all,atr_blend,atr_blend,2.5,1.5,6,102,1006.02,1.3048,0.5686,9.8629,384.36,4306.58,-3300.56,3,3,True,"[52.34, 104.84, 848.84]",0.6383,0.5,1.0,253.12
X01462,momentum_reversion,all,atr_blend,atr_blend,1.5,1.0,12,106,997.06,1.299,0.6415,9.4062,581.16,4332.18,-3335.12,3,3,True,"[145.86, 60.6, 790.6]",0.6383,0.75,1.0,197.81
X00271,emapmo,long_only,atr_blend,atr_blend,2.0,2.0,6,47,956.22,1.296,0.5532,20.3451,1315.16,4186.76,-3230.54,3,3,True,"[108.66, 455.66, 391.9]",0.6,0.7143,0.6667,526.66
X01382,momentum_reversion,all,fixed,fixed,80.0,30.0,6,107,884.82,1.2942,0.6729,8.2693,604.16,3892.72,-3007.9,3,3,True,"[211.36, 208.36, 465.1]",0.5957,0.5,1.0,248.67
X00334,emapmo,long_only,range15_pct,range15_pct,0.75,1.0,12,47,987.72,1.2929,0.4255,21.0153,929.18,4359.7,-3371.98,3,3,True,"[486.16, 31.16, 470.4]",0.5,0.5714,0.6667,433.79
X00346,emapmo,long_only,fixed,fixed,15.0,120.0,24,98,756.48,1.2917,0.1531,7.7192,531.08,3349.4,-2592.92,3,3,True,"[273.58, 132.58, 350.32]",0.5333,0.7143,0.6667,199.69
X00221,emapmo,all,range15_pct,range15_pct,0.75,1.5,48,140,2328.9,1.2899,0.3714,16.635,1116.62,10361.52,-8032.62,3,3,True,"[281.72, 1152.72, 894.46]",0.4737,0.75,1.0,254.52
X00279,emapmo,long_only,range15_pct,range15_pct,0.75,2.0,6,49,891.74,1.2863,0.4286,18.1988,748.16,4005.96,-3114.22,3,3,True,"[505.92, 33.66, 352.16]",0.6,0.5714,1.0,383.41
X00278,emapmo,long_only,range15_pct,range15_pct,0.75,1.5,6,49,949.24,1.2859,0.4694,19.3722,741.44,4269.48,-3320.24,3,3,True,"[616.92, 42.66, 289.66]",0.6667,0.7143,1.0,348.7
X01410,momentum_reversion,all,atr_blend,atr_blend,2.0,1.5,6,103,944.28,1.2838,0.5534,9.1678,464.6,4271.32,-3327.04,3,3,True,"[10.1, 32.84, 901.34]",0.617,0.5,1.0,255.0
X00282,emapmo,long_only,range15_pct,range15_pct,1.0,2.0,6,46,908.96,1.2826,0.5217,19.76,1102.66,4125.24,-3216.28,3,3,True,"[390.66, 320.4, 197.9]",0.6,0.8571,1.0,420.91
X01926,momentum_reversion,short_only,atr_blend,atr_blend,2.5,1.0,12,41,462.16,1.2811,0.6341,11.2722,770.46,2106.26,-1644.1,3,3,True,"[10.14, 124.64, 327.38]",0.5926,0.7273,0.75,243.71
X00272,emapmo,long_only,atr_blend,atr_blend,2.0,4.0,6,44,870.94,1.2652,0.5227,19.7941,1246.66,4155.48,-3284.54,3,3,True,"[39.9, 258.9, 572.14]",0.6,0.7143,0.6667,488.87
X00268,emapmo,long_only,atr_blend,atr_blend,1.5,4.0,6,47,875.22,1.2651,0.5106,18.6217,1059.9,4177.24,-3302.02,3,3,True,"[226.66, 491.16, 157.4]",0.6667,0.8571,1.0,406.65
X01378,momentum_reversion,all,fixed,fixed,60.0,30.0,6,111,808.36,1.2641,0.6396,7.2825,582.64,3868.96,-3060.6,3,3,True,"[205.12, 216.62, 386.62]",0.5957,0.6667,1.0,203.93
X00289,emapmo,long_only,fixed,fixed,15.0,120.0,12,98,684.48,1.264,0.1531,6.9845,531.08,3277.4,-2592.92,3,3,True,"[108.58, 225.58, 350.32]",0.4667,0.5714,0.6667,194.67
X01877,momentum_reversion,short_only,range15_pct,range15_pct,1.0,1.5,6,47,424.72,1.2618,0.5532,9.0366,465.7,2046.76,-1622.04,3,3,True,"[91.66, 55.16, 277.9]",0.5556,0.7273,0.75,161.06
X01964,momentum_reversion,short_only,atr,atr,2.0,1.5,24,40,565.9,1.2608,0.625,14.1475,864.68,2736.0,-2170.1,3,3,True,"[5.64, 467.88, 92.38]",0.6296,0.5455,0.75,227.77
X02021,momentum_reversion,short_only,atr,atr,2.0,1.5,48,40,565.9,1.2608,0.625,14.1475,864.68,2736.0,-2170.1,3,3,True,"[5.64, 467.88, 92.38]",0.6296,0.5455,0.75,227.77
X00224,emapmo,all,range15_pct,range15_pct,1.0,1.5,48,125,2214.0,1.2593,0.448,17.712,1217.64,10753.56,-8539.56,3,3,True,"[685.42, 456.42, 1072.16]",0.4865,0.6667,1.0,299.29
X00341,emapmo,long_only,range15_pct,range15_pct,1.25,1.5,12,33,839.08,1.2578,0.4545,25.4267,1156.42,4093.9,-3254.82,3,3,True,"[192.86, 620.36, 25.86]",0.6429,0.5714,0.6667,470.51
X01848,momentum_reversion,short_only,atr,atr,1.5,4.0,6,47,423.22,1.2578,0.5532,9.0047,481.2,2064.76,-1641.54,3,3,True,"[56.66, 104.16, 262.4]",0.5185,0.7273,0.75,157.06
X00360,emapmo,long_only,atr,atr,1.0,1.5,24,55,992.8,1.2565,0.4364,18.0509,869.68,4863.74,-3870.94,3,3,True,"[490.94, 464.18, 37.68]",0.6429,0.7143,1.0,396.87
X00417,emapmo,long_only,atr,atr,1.0,1.5,48,55,992.8,1.2565,0.4364,18.0509,869.68,4863.74,-3870.94,3,3,True,"[490.94, 464.18, 37.68]",0.6429,0.7143,1.0,396.87
X00281,emapmo,long_only,range15_pct,range15_pct,1.0,1.5,6,46,893.96,1.2558,0.5652,19.4339,1006.44,4388.76,-3494.8,3,3,True,"[501.66, 329.4, 62.9]",0.7333,0.7143,1.0,379.31
X01523,momentum_reversion,all,atr_blend,atr_blend,2.0,1.0,24,100,919.5,1.2544,0.7,9.195,567.18,4533.7,-3614.2,3,3,True,"[12.84, 53.58, 853.08]",0.617,0.5833,0.75,229.51
X01580,momentum_reversion,all,atr_blend,atr_blend,2.0,1.0,48,100,919.5,1.2544,0.7,9.195,567.18,4533.7,-3614.2,3,3,True,"[12.84, 53.58, 853.08]",0.617,0.5833,0.75,229.51
X01847,momentum_reversion,short_only,atr,atr,1.5,2.0,6,47,409.72,1.2496,0.5532,8.7174,481.2,2051.26,-1641.54,3,3,True,"[123.66, 31.66, 254.4]",0.5185,0.8182,1.0,149.71
X01503,momentum_reversion,all,atr,atr,1.5,1.0,24,112,839.62,1.2481,0.6339,7.4966,581.64,4224.46,-3384.84,3,3,True,"[117.38, 103.12, 619.12]",0.6383,0.75,1.0,176.94
X01560,momentum_reversion,all,atr,atr,1.5,1.0,48,112,839.62,1.2481,0.6339,7.4966,581.64,4224.46,-3384.84,3,3,True,"[117.38, 103.12, 619.12]",0.6383,0.75,1.0,176.94
X00283,emapmo,long_only,range15_pct,range15_pct,1.25,1.0,6,49,865.24,1.2477,0.5918,17.658,1224.92,4358.54,-3493.3,3,3,True,"[274.92, 270.16, 320.16]",0.6,0.7143,0.6667,441.62
X00254,emapmo,long_only,atr,atr,2.0,1.5,6,47,792.22,1.2476,0.5957,16.8557,1239.16,3992.28,-3200.06,3,3,True,"[43.66, 484.66, 263.9]",0.6667,0.7143,0.6667,460.63
X00303,emapmo,long_only,atr,atr,1.0,1.5,12,55,943.3,1.2464,0.4364,17.1509,869.68,4771.74,-3828.44,3,3,True,"[398.94, 506.68, 37.68]",0.6429,0.7143,1.0,412.53
X01846,momentum_reversion,short_only,atr,atr,1.5,1.5,6,47,402.72,1.2453,0.5532,8.5685,517.28,2044.26,-1641.54,3,3,True,"[141.16, 115.16, 146.4]",0.5556,0.7273,1.0,147.97
X01878,momentum_reversion,short_only,range15_pct,range15_pct,1.0,2.0,6,47,396.22,1.2443,0.5532,8.4302,465.7,2018.26,-1622.04,3,3,True,"[63.16, 55.16, 277.9]",0.5556,0.7273,0.75,158.95
X00218,emapmo,all,atr_blend,atr_blend,2.5,2.0,48,108,1897.08,1.2404,0.5833,17.5656,1552.68,9789.88,-7892.8,3,3,True,"[456.86, 855.86, 584.36]",0.5526,0.6667,1.0,448.03
X00340,emapmo,long_only,range15_pct,range15_pct,1.25,1.0,12,38,780.38,1.2368,0.5,20.5363,1234.92,4076.44,-3296.06,3,3,True,"[274.38, 413.88, 92.12]",0.5714,0.5714,0.6667,505.34
X00220,emapmo,all,range15_pct,range15_pct,0.75,1.0,48,172,1968.72,1.2258,0.4419,11.446,1081.36,10689.26,-8720.54,3,3,True,"[216.08, 1258.32, 494.32]",0.5128,0.5833,0.5,334.02
X00244,emapmo,long_only,fixed,fixed,80.0,120.0,6,53,749.78,1.222,0.5094,14.1468,909.68,4127.02,-3377.24,3,3,True,"[191.68, 315.18, 242.92]",0.6667,0.8571,1.0,285.83
X01857,momentum_reversion,short_only,atr_blend,atr_blend,1.0,1.0,6,49,328.74,1.2212,0.5102,6.709,510.18,1815.0,-1486.26,3,3,True,"[156.42, 97.66, 74.66]",0.5556,0.7273,0.75,160.31
X01873,momentum_reversion,short_only,range15_pct,range15_pct,0.75,1.0,6,48,376.98,1.2188,0.5417,7.8537,577.4,2099.76,-1722.78,3,3,True,"[94.66, 193.16, 89.16]",0.5556,0.7273,0.75,162.62
X01446,momentum_reversion,all,atr,atr,1.5,1.0,12,112,729.62,1.2172,0.625,6.5145,581.64,4088.2,-3358.58,3,3,True,"[95.88, 14.62, 619.12]",0.6383,0.5833,1.0,183.46
X00157,emapmo,all,atr_blend,atr_blend,2.0,2.0,24,126,1824.26,1.2164,0.5397,14.4783,1596.96,10255.68,-8431.42,3,3,True,"[792.92, 334.92, 696.42]",0.5385,0.75,1.0,390.48
X01435,momentum_reversion,all,fixed,fixed,60.0,30.0,12,108,712.08,1.2155,0.6574,6.5933,613.64,4015.96,-3303.88,3,3,True,"[132.86, 263.86, 315.36]",0.5745,0.6667,1.0,221.77
X00214,emapmo,all,atr_blend,atr_blend,2.0,2.0,48,123,1942.48,1.2143,0.5285,15.7925,1696.96,11006.9,-9064.42,3,3,True,"[814.66, 513.16, 614.66]",0.5,0.75,1.0,429.48
