param_id,mom_lookback_bars,mom_threshold,rev_span,rev_threshold,risk_mode,sl_atr,tp_atr,sl_fixed,tp_fixed,max_hold_bars,confirm_turn,mean_exit,session_set,max_trades_per_day,all_trades,all_pnl,all_max_dd,all_profit_factor,all_win_rate,all_expectancy,all_total_gain,all_total_loss,is_trades,is_pnl,is_max_dd,is_profit_factor,is_win_rate,is_expectancy,is_total_gain,is_total_loss,oos_trades,oos_pnl,oos_max_dd,oos_profit_factor,oos_win_rate,oos_expectancy,oos_total_gain,oos_total_loss,wf_positive
M200R5_3378,40,0.7,12,0.8,atr_blend,1.5,1.25,0.08071408952985491,0.08071408952985491,6,True,False,RTH,3,5,281.0,45.8,4.2827,0.6,56.2,366.6,-85.6,4,86.8,45.8,2.014,0.5,21.7,172.4,-85.6,1,194.2,0.0,999.0,1.0,194.2,194.2,0.0,False
M200R5_3384,40,0.7,12,0.8,atr_blend,1.5,1.25,0.08071408952985491,0.08071408952985491,6,True,True,RTH,3,5,281.0,45.8,4.2827,0.6,56.2,366.6,-85.6,4,86.8,45.8,2.014,0.5,21.7,172.4,-85.6,1,194.2,0.0,999.0,1.0,194.2,194.2,0.0,False
M200R5_3432,40,0.7,12,0.8,atr_blend,1.5,1.5,0.08071408952985491,0.08071408952985491,6,True,True,RTH,3,5,311.0,45.8,4.6332,0.6,62.2,396.6,-85.6,4,74.8,45.8,1.8738,0.5,18.7,160.4,-85.6,1,236.2,0.0,999.0,1.0,236.2,236.2,0.0,False
M200R5_3420,40,0.7,12,0.8,atr_blend,1.5,1.5,0.08071408952985491,0.08071408952985491,6,False,True,RTH,3,21,772.2,193.6,2.1185,0.619,36.771,1462.6,-690.4,12,266.4,193.6,1.6328,0.5833,22.2,687.4,-421.0,9,505.8,147.8,2.8775,0.6667,56.2,775.2,-269.4,False
M200R5_3372,40,0.7,12,0.8,atr_blend,1.5,1.25,0.08071408952985491,0.08071408952985491,6,False,True,RTH,3,21,610.2,193.6,1.8838,0.619,29.057,1300.6,-690.4,12,212.4,193.6,1.5045,0.5833,17.7,633.4,-421.0,9,397.8,147.8,2.4766,0.6667,44.2,667.2,-269.4,False
M200R5_3419,40,0.7,12,0.8,atr_blend,1.5,1.5,0.08071408952985491,0.08071408952985491,6,False,True,RTH,1,18,711.6,193.6,2.3115,0.6111,39.533,1254.2,-542.6,11,186.2,193.6,1.4423,0.5455,16.927,607.2,-421.0,7,525.4,93.8,5.3208,0.7143,75.057,647.0,-121.6,False
M200R5_3365,40,0.7,12,0.8,atr_blend,1.5,1.25,0.08071408952985491,0.08071408952985491,6,False,False,RTH,1,18,381.6,205.6,1.5297,0.5556,21.2,1102.0,-720.4,11,162.2,193.6,1.3853,0.5455,14.745,583.2,-421.0,7,219.4,205.6,1.7328,0.5714,31.343,518.8,-299.4,False
M200R5_3222,40,0.7,12,0.8,atr,1.5,1.5,0.08071408952985491,0.08071408952985491,6,False,False,RTH,3,21,364.2,274.8,1.4011,0.5238,17.343,1272.2,-908.0,13,184.6,274.8,1.3388,0.5385,14.2,729.4,-544.8,8,179.6,145.6,1.4945,0.5,22.45,542.8,-363.2,False
M200R5_3798,40,0.7,12,0.8,max_fixed_atr,1.5,1.5,0.08071408952985491,0.08071408952985491,6,False,False,RTH,3,21,364.2,274.8,1.4011,0.5238,17.343,1272.2,-908.0,13,184.6,274.8,1.3388,0.5385,14.2,729.4,-544.8,8,179.6,145.6,1.4945,0.5,22.45,542.8,-363.2,False
M200R5_1733,40,0.4,20,0.8,atr_blend,1.0,0.75,0.08071408952985491,0.08071408952985491,6,False,False,RTH,1,21,262.2,293.4,1.4832,0.6667,12.486,804.8,-542.6,15,141.0,293.4,1.3256,0.6667,9.4,574.0,-433.0,6,121.2,109.6,2.1059,0.6667,20.2,230.8,-109.6,False
M200R5_1739,40,0.4,20,0.8,atr_blend,1.0,0.75,0.08071408952985491,0.08071408952985491,6,False,True,RTH,1,21,262.2,293.4,1.4832,0.6667,12.486,804.8,-542.6,15,141.0,293.4,1.3256,0.6667,9.4,574.0,-433.0,6,121.2,109.6,2.1059,0.6667,20.2,230.8,-109.6,False
M200R5_3371,40,0.7,12,0.8,atr_blend,1.5,1.25,0.08071408952985491,0.08071408952985491,6,False,True,RTH,1,18,573.6,193.6,2.0571,0.6111,31.867,1116.2,-542.6,11,132.2,193.6,1.314,0.5455,12.018,553.2,-421.0,7,441.4,93.8,4.63,0.7143,63.057,563.0,-121.6,False
M200R5_3426,40,0.7,12,0.8,atr_blend,1.5,1.5,0.08071408952985491,0.08071408952985491,6,True,False,RTH,3,5,263.0,49.6,3.9419,0.4,52.6,352.4,-89.4,4,26.8,49.6,1.2998,0.25,6.7,116.2,-89.4,1,236.2,0.0,999.0,1.0,236.2,236.2,0.0,False
M200R5_5148,40,0.7,20,0.8,fixed_atr_blend,1.5,1.5,0.08071408952985491,0.08071408952985491,6,False,True,RTH,3,13,124.6,169.6,1.3092,0.6154,9.585,527.6,-403.0,8,77.6,169.6,1.3241,0.625,9.7,317.0,-239.4,5,47.0,93.8,1.2873,0.6,9.4,210.6,-163.6,False
M200R5_4764,40,0.7,20,0.8,atr,1.5,1.5,0.08071408952985491,0.08071408952985491,6,False,True,RTH,3,13,160.6,211.0,1.318,0.6154,12.354,665.6,-505.0,8,101.6,199.6,1.3535,0.625,12.7,389.0,-287.4,5,59.0,135.8,1.2711,0.6,11.8,276.6,-217.6,False
M200R5_4788,40,0.7,20,0.8,atr,1.5,1.5,0.08071408952985491,0.08071408952985491,12,False,True,RTH,3,13,208.6,135.8,1.4035,0.6154,16.046,725.6,-517.0,8,149.6,129.8,1.4997,0.625,18.7,449.0,-299.4,5,59.0,135.8,1.2711,0.6,11.8,276.6,-217.6,False
M200R5_5340,40,0.7,20,0.8,max_fixed_atr,1.5,1.5,0.08071408952985491,0.08071408952985491,6,False,True,RTH,3,13,160.6,211.0,1.318,0.6154,12.354,665.6,-505.0,8,101.6,199.6,1.3535,0.625,12.7,389.0,-287.4,5,59.0,135.8,1.2711,0.6,11.8,276.6,-217.6,False
M200R5_5364,40,0.7,20,0.8,max_fixed_atr,1.5,1.5,0.08071408952985491,0.08071408952985491,12,False,True,RTH,3,13,208.6,135.8,1.4035,0.6154,16.046,725.6,-517.0,8,149.6,129.8,1.4997,0.625,18.7,449.0,-299.4,5,59.0,135.8,1.2711,0.6,11.8,276.6,-217.6,False
M200R5_3654,40,0.7,12,0.8,max_fixed_atr,1.0,0.75,0.08071408952985491,0.08071408952985491,6,False,False,RTH,3,24,166.8,184.8,1.2475,0.5833,6.95,840.8,-674.0,14,90.8,184.8,1.2372,0.5714,6.486,473.6,-382.8,10,76.0,145.6,1.261,0.6,7.6,367.2,-291.2,False
M200R5_3660,40,0.7,12,0.8,max_fixed_atr,1.0,0.75,0.08071408952985491,0.08071408952985491,6,False,True,RTH,3,24,166.8,184.8,1.2475,0.5833,6.95,840.8,-674.0,14,90.8,184.8,1.2372,0.5714,6.486,473.6,-382.8,10,76.0,145.6,1.261,0.6,7.6,367.2,-291.2,False
M200R5_3228,40,0.7,12,0.8,atr,1.5,1.5,0.08071408952985491,0.08071408952985491,6,False,True,RTH,3,22,576.4,268.8,1.7294,0.5909,26.2,1366.59,-790.2,13,124.6,268.8,1.2287,0.5385,9.584,669.4,-544.8,9,451.8,135.8,2.8411,0.6667,50.2,697.2,-245.4,False
M200R5_3804,40,0.7,12,0.8,max_fixed_atr,1.5,1.5,0.08071408952985491,0.08071408952985491,6,False,True,RTH,3,22,576.4,268.8,1.7294,0.5909,26.2,1366.59,-790.2,13,124.6,268.8,1.2287,0.5385,9.584,669.4,-544.8,9,451.8,135.8,2.8411,0.6667,50.2,697.2,-245.4,False
M200R5_4188,40,0.7,12,1.1,atr_blend,1.5,1.5,0.08071408952985491,0.08071408952985491,6,False,True,RTH,3,10,118.0,247.6,1.2412,0.6,11.8,607.2,-489.2,5,53.0,247.6,1.2141,0.6,10.6,300.6,-247.6,5,65.0,147.8,1.269,0.6,12.999,306.6,-241.6,False
M200R5_3078,40,0.7,12,0.8,atr,1.0,0.75,0.08071408952985491,0.08071408952985491,6,False,False,RTH,3,24,154.8,196.8,1.2297,0.5833,6.45,828.8,-674.0,14,78.8,196.8,1.2059,0.5714,5.629,461.6,-382.8,10,76.0,145.6,1.261,0.6,7.6,367.2,-291.2,False
M200R5_3084,40,0.7,12,0.8,atr,1.0,0.75,0.08071408952985491,0.08071408952985491,6,False,True,RTH,3,24,154.8,196.8,1.2297,0.5833,6.45,828.8,-674.0,14,78.8,196.8,1.2059,0.5714,5.629,461.6,-382.8,10,76.0,145.6,1.261,0.6,7.6,367.2,-291.2,False
M200R5_5094,40,0.7,20,0.8,fixed_atr_blend,1.5,1.25,0.08071408952985491,0.08071408952985491,6,False,False,RTH,3,13,82.6,169.6,1.205,0.6154,6.354,485.6,-403.0,8,47.6,169.6,1.1988,0.625,5.95,287.0,-239.4,5,35.0,93.8,1.2139,0.6,7.0,198.6,-163.6,False
M200R5_5100,40,0.7,20,0.8,fixed_atr_blend,1.5,1.25,0.08071408952985491,0.08071408952985491,6,False,True,RTH,3,13,82.6,169.6,1.205,0.6154,6.354,485.6,-403.0,8,47.6,169.6,1.1988,0.625,5.95,287.0,-239.4,5,35.0,93.8,1.2139,0.6,7.0,198.6,-163.6,False
M200R5_0929,40,0.4,12,1.1,atr,1.5,1.5,0.08071408952985491,0.08071408952985491,6,True,False,RTH,1,4,50.8,87.8,1.3639,0.5,12.7,190.4,-139.6,2,16.4,87.8,1.1868,0.5,8.2,104.2,-87.8,2,34.4,51.8,1.6642,0.5,17.201,86.2,-51.8,False
M200R5_0935,40,0.4,12,1.1,atr,1.5,1.5,0.08071408952985491,0.08071408952985491,6,True,True,RTH,1,4,50.8,87.8,1.3639,0.5,12.7,190.4,-139.6,2,16.4,87.8,1.1868,0.5,8.2,104.2,-87.8,2,34.4,51.8,1.6642,0.5,17.201,86.2,-51.8,False
M200R5_1505,40,0.4,12,1.1,max_fixed_atr,1.5,1.5,0.08071408952985491,0.08071408952985491,6,True,False,RTH,1,4,50.8,87.8,1.3639,0.5,12.7,190.4,-139.6,2,16.4,87.8,1.1868,0.5,8.2,104.2,-87.8,2,34.4,51.8,1.6642,0.5,17.201,86.2,-51.8,False
M200R5_1511,40,0.4,12,1.1,max_fixed_atr,1.5,1.5,0.08071408952985491,0.08071408952985491,6,True,True,RTH,1,4,50.8,87.8,1.3639,0.5,12.7,190.4,-139.6,2,16.4,87.8,1.1868,0.5,8.2,104.2,-87.8,2,34.4,51.8,1.6642,0.5,17.201,86.2,-51.8,False
M200R5_4374,40,0.7,12,1.1,fixed_atr_blend,1.5,1.5,0.08071408952985491,0.08071408952985491,6,False,False,RTH,3,10,82.0,157.6,1.2553,0.6,8.2,403.2,-321.2,5,29.0,157.6,1.184,0.6,5.8,186.6,-157.6,5,53.0,93.8,1.324,0.6,10.6,216.6,-163.6,False
M200R5_4380,40,0.7,12,1.1,fixed_atr_blend,1.5,1.5,0.08071408952985491,0.08071408952985491,6,False,True,RTH,3,10,82.0,157.6,1.2553,0.6,8.2,403.2,-321.2,5,29.0,157.6,1.184,0.6,5.8,186.6,-157.6,5,53.0,93.8,1.324,0.6,10.6,216.6,-163.6,False
M200R5_3418,40,0.7,12,0.8,atr_blend,1.5,1.5,0.08071408952985491,0.08071408952985491,6,False,True,PRE_RTH,3,26,627.2,244.8,1.6561,0.6154,24.123,1583.2,-956.0,17,121.4,244.8,1.1768,0.5882,7.141,808.0,-686.6,9,505.8,147.8,2.8775,0.6667,56.2,775.2,-269.4,False
M200R5_3174,40,0.7,12,0.8,atr,1.5,1.25,0.08071408952985491,0.08071408952985491,6,False,False,RTH,3,22,264.4,268.8,1.2912,0.5455,12.018,1172.4,-908.0,13,94.6,268.8,1.1736,0.5385,7.277,639.4,-544.8,9,169.8,145.6,1.4675,0.5556,18.867,533.0,-363.2,False
M200R5_3750,40,0.7,12,0.8,max_fixed_atr,1.5,1.25,0.08071408952985491,0.08071408952985491,6,False,False,RTH,3,22,264.4,268.8,1.2912,0.5455,12.018,1172.4,-908.0,13,94.6,268.8,1.1736,0.5385,7.277,639.4,-544.8,9,169.8,145.6,1.4675,0.5556,18.867,533.0,-363.2,False
M200R5_1073,40,0.4,12,1.1,atr_blend,1.5,1.25,0.08071408952985491,0.08071408952985491,6,True,False,RTH,1,4,44.8,99.8,1.2955,0.5,11.2,196.4,-151.6,2,16.4,99.8,1.1643,0.5,8.2,116.2,-99.8,2,28.4,51.8,1.5483,0.5,14.201,80.2,-51.8,False
M200R5_1079,40,0.4,12,1.1,atr_blend,1.5,1.25,0.08071408952985491,0.08071408952985491,6,True,True,RTH,1,4,44.8,99.8,1.2955,0.5,11.2,196.4,-151.6,2,16.4,99.8,1.1643,0.5,8.2,116.2,-99.8,2,28.4,51.8,1.5483,0.5,14.201,80.2,-51.8,False
M200R5_3990,40,0.7,12,1.1,atr,1.5,1.5,0.08071408952985491,0.08071408952985491,6,False,False,RTH,3,10,118.0,217.6,1.2711,0.6,11.8,553.2,-435.2,5,35.0,217.6,1.1609,0.6,7.0,252.6,-217.6,5,83.0,135.8,1.3814,0.6,16.6,300.6,-217.6,False
M200R5_3996,40,0.7,12,1.1,atr,1.5,1.5,0.08071408952985491,0.08071408952985491,6,False,True,RTH,3,10,118.0,217.6,1.2711,0.6,11.8,553.2,-435.2,5,35.0,217.6,1.1609,0.6,7.0,252.6,-217.6,5,83.0,135.8,1.3814,0.6,16.6,300.6,-217.6,False
M200R5_4566,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,0.08071408952985491,0.08071408952985491,6,False,False,RTH,3,10,118.0,217.6,1.2711,0.6,11.8,553.2,-435.2,5,35.0,217.6,1.1609,0.6,7.0,252.6,-217.6,5,83.0,135.8,1.3814,0.6,16.6,300.6,-217.6,False
M200R5_4572,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,0.08071408952985491,0.08071408952985491,6,False,True,RTH,3,10,118.0,217.6,1.2711,0.6,11.8,553.2,-435.2,5,35.0,217.6,1.1609,0.6,7.0,252.6,-217.6,5,83.0,135.8,1.3814,0.6,16.6,300.6,-217.6,False
M200R5_3364,40,0.7,12,0.8,atr_blend,1.5,1.25,0.08071408952985491,0.08071408952985491,6,False,False,PRE_RTH,3,25,223.0,280.8,1.1967,0.56,8.92,1356.8,-1133.8,17,151.4,280.8,1.2205,0.5882,8.906,838.0,-686.6,8,71.6,205.6,1.1601,0.5,8.95,518.8,-447.2,False
M200R5_3366,40,0.7,12,0.8,atr_blend,1.5,1.25,0.08071408952985491,0.08071408952985491,6,False,False,RTH,3,20,338.0,205.6,1.3893,0.55,16.9,1206.2,-868.2,12,266.4,193.6,1.6328,0.5833,22.2,687.4,-421.0,8,71.6,205.6,1.1601,0.5,8.95,518.8,-447.2,False
M200R5_4662,40,0.7,20,0.8,atr,1.25,1.0,0.08071408952985491,0.08071408952985491,6,False,False,RTH,3,13,70.6,181.0,1.1631,0.6154,5.431,503.6,-433.0,8,41.6,175.6,1.1655,0.625,5.2,293.0,-251.4,5,29.0,111.8,1.1597,0.6,5.8,210.6,-181.6,False
M200R5_4668,40,0.7,20,0.8,atr,1.25,1.0,0.08071408952985491,0.08071408952985491,6,False,True,RTH,3,13,70.6,181.0,1.1631,0.6154,5.431,503.6,-433.0,8,41.6,175.6,1.1655,0.625,5.2,293.0,-251.4,5,29.0,111.8,1.1597,0.6,5.8,210.6,-181.6,False
M200R5_4686,40,0.7,20,0.8,atr,1.25,1.0,0.08071408952985491,0.08071408952985491,12,False,False,RTH,3,13,82.6,111.8,1.1856,0.6154,6.354,527.6,-445.0,8,53.6,105.8,1.2035,0.625,6.7,317.0,-263.4,5,29.0,111.8,1.1597,0.6,5.8,210.6,-181.6,False
M200R5_4692,40,0.7,20,0.8,atr,1.25,1.0,0.08071408952985491,0.08071408952985491,12,False,True,RTH,3,13,82.6,111.8,1.1856,0.6154,6.354,527.6,-445.0,8,53.6,105.8,1.2035,0.625,6.7,317.0,-263.4,5,29.0,111.8,1.1597,0.6,5.8,210.6,-181.6,False
M200R5_5238,40,0.7,20,0.8,max_fixed_atr,1.25,1.0,0.08071408952985491,0.08071408952985491,6,False,False,RTH,3,13,70.6,181.0,1.1631,0.6154,5.431,503.6,-433.0,8,41.6,175.6,1.1655,0.625,5.2,293.0,-251.4,5,29.0,111.8,1.1597,0.6,5.8,210.6,-181.6,False
M200R5_5244,40,0.7,20,0.8,max_fixed_atr,1.25,1.0,0.08071408952985491,0.08071408952985491,6,False,True,RTH,3,13,70.6,181.0,1.1631,0.6154,5.431,503.6,-433.0,8,41.6,175.6,1.1655,0.625,5.2,293.0,-251.4,5,29.0,111.8,1.1597,0.6,5.8,210.6,-181.6,False
M200R5_5262,40,0.7,20,0.8,max_fixed_atr,1.25,1.0,0.08071408952985491,0.08071408952985491,12,False,False,RTH,3,13,82.6,111.8,1.1856,0.6154,6.354,527.6,-445.0,8,53.6,105.8,1.2035,0.625,6.7,317.0,-263.4,5,29.0,111.8,1.1597,0.6,5.8,210.6,-181.6,False
M200R5_5268,40,0.7,20,0.8,max_fixed_atr,1.25,1.0,0.08071408952985491,0.08071408952985491,12,False,True,RTH,3,13,82.6,111.8,1.1856,0.6154,6.354,527.6,-445.0,8,53.6,105.8,1.2035,0.625,6.7,317.0,-263.4,5,29.0,111.8,1.1597,0.6,5.8,210.6,-181.6,False
M200R5_2597,40,0.4,20,1.1,atr_blend,1.5,1.25,0.08071408952985491,0.08071408952985491,6,False,False,RTH,1,12,98.4,269.4,1.1911,0.5,8.2,613.2,-514.8,8,59.6,269.4,1.1539,0.5,7.45,446.8,-387.2,4,38.8,127.6,1.3041,0.5,9.7,166.4,-127.6,False
M200R5_2453,40,0.4,20,1.1,atr,1.5,1.5,0.08071408952985491,0.08071408952985491,6,False,False,RTH,1,12,164.4,239.4,1.3477,0.5,13.7,637.2,-472.8,8,143.6,239.4,1.431,0.5,17.95,476.8,-333.2,4,20.8,139.6,1.149,0.5,5.2,160.4,-139.6,False
M200R5_3029,40,0.4,20,1.1,max_fixed_atr,1.5,1.5,0.08071408952985491,0.08071408952985491,6,False,False,RTH,1,12,164.4,239.4,1.3477,0.5,13.7,637.2,-472.8,8,143.6,239.4,1.431,0.5,17.95,476.8,-333.2,4,20.8,139.6,1.149,0.5,5.2,160.4,-139.6,False
M200R5_3180,40,0.7,12,0.8,atr,1.5,1.25,0.08071408952985491,0.08071408952985491,6,False,True,RTH,3,22,444.4,286.8,1.5624,0.5909,20.2,1234.6,-790.2,13,76.6,286.8,1.1406,0.5385,5.892,621.4,-544.8,9,367.8,135.8,2.4988,0.6667,40.867,613.2,-245.4,False
M200R5_3756,40,0.7,12,0.8,max_fixed_atr,1.5,1.25,0.08071408952985491,0.08071408952985491,6,False,True,RTH,3,22,444.4,286.8,1.5624,0.5909,20.2,1234.6,-790.2,13,76.6,286.8,1.1406,0.5385,5.892,621.4,-544.8,9,367.8,135.8,2.4988,0.6667,40.867,613.2,-245.4,False
M200R5_5046,40,0.7,20,0.8,fixed_atr_blend,1.25,1.0,0.08071408952985491,0.08071408952985491,6,False,False,RTH,3,13,58.6,151.6,1.1623,0.6154,4.508,419.6,-361.0,8,29.6,151.6,1.1374,0.625,3.7,245.0,-215.4,5,29.0,81.8,1.1992,0.6,5.8,174.6,-145.6,False
M200R5_5052,40,0.7,20,0.8,fixed_atr_blend,1.25,1.0,0.08071408952985491,0.08071408952985491,6,False,True,RTH,3,13,58.6,151.6,1.1623,0.6154,4.508,419.6,-361.0,8,29.6,151.6,1.1374,0.625,3.7,245.0,-215.4,5,29.0,81.8,1.1992,0.6,5.8,174.6,-145.6,False
M200R5_3220,40,0.7,12,0.8,atr,1.5,1.5,0.08071408952985491,0.08071408952985491,6,False,False,PRE_RTH,3,26,285.2,326.0,1.2494,0.5385,10.969,1428.8,-1143.6,18,105.6,326.0,1.1353,0.5556,5.867,886.0,-780.4,8,179.6,145.6,1.4945,0.5,22.45,542.8,-363.2,False
M200R5_4716,40,0.7,20,0.8,atr,1.5,1.25,0.08071408952985491,0.08071408952985491,6,False,True,RTH,3,13,100.6,217.0,1.1992,0.6154,7.739,605.6,-505.0,8,71.6,199.6,1.2491,0.625,8.95,359.0,-287.4,5,29.0,135.8,1.1333,0.6,5.8,246.6,-217.6,False
M200R5_4740,40,0.7,20,0.8,atr,1.5,1.25,0.08071408952985491,0.08071408952985491,12,False,True,RTH,3,13,130.6,135.8,1.2526,0.6154,10.046,647.6,-517.0,8,101.6,129.8,1.3394,0.625,12.7,401.0,-299.4,5,29.0,135.8,1.1333,0.6,5.8,246.6,-217.6,False
M200R5_5292,40,0.7,20,0.8,max_fixed_atr,1.5,1.25,0.08071408952985491,0.08071408952985491,6,False,True,RTH,3,13,100.6,217.0,1.1992,0.6154,7.739,605.6,-505.0,8,71.6,199.6,1.2491,0.625,8.95,359.0,-287.4,5,29.0,135.8,1.1333,0.6,5.8,246.6,-217.6,False
M200R5_5316,40,0.7,20,0.8,max_fixed_atr,1.5,1.25,0.08071408952985491,0.08071408952985491,12,False,True,RTH,3,13,130.6,135.8,1.2526,0.6154,10.046,647.6,-517.0,8,101.6,129.8,1.3394,0.625,12.7,401.0,-299.4,5,29.0,135.8,1.1333,0.6,5.8,246.6,-217.6,False
M200R5_5717,40,0.7,20,1.1,atr_blend,1.5,1.5,0.08071408952985491,0.08071408952985491,6,False,False,RTH,1,6,49.2,247.6,1.1441,0.5,8.2,390.6,-341.4,4,32.8,247.6,1.1325,0.5,8.2,280.4,-247.6,2,16.4,93.8,1.1748,0.5,8.2,110.2,-93.8,False
M200R5_5718,40,0.7,20,1.1,atr_blend,1.5,1.5,0.08071408952985491,0.08071408952985491,6,False,False,RTH,3,6,49.2,247.6,1.1441,0.5,8.2,390.6,-341.4,4,32.8,247.6,1.1325,0.5,8.2,280.4,-247.6,2,16.4,93.8,1.1748,0.5,8.2,110.2,-93.8,False
M200R5_5741,40,0.7,20,1.1,atr_blend,1.5,1.5,0.08071408952985491,0.08071408952985491,12,False,False,RTH,1,6,49.2,247.6,1.1441,0.5,8.2,390.6,-341.4,4,32.8,247.6,1.1325,0.5,8.2,280.4,-247.6,2,16.4,93.8,1.1748,0.5,8.2,110.2,-93.8,False
M200R5_5742,40,0.7,20,1.1,atr_blend,1.5,1.5,0.08071408952985491,0.08071408952985491,12,False,False,RTH,3,6,49.2,247.6,1.1441,0.5,8.2,390.6,-341.4,4,32.8,247.6,1.1325,0.5,8.2,280.4,-247.6,2,16.4,93.8,1.1748,0.5,8.2,110.2,-93.8,False
M200R5_1025,40,0.4,12,1.1,atr_blend,1.25,1.0,0.08071408952985491,0.08071408952985491,6,True,False,RTH,1,4,20.8,81.8,1.1557,0.5,5.2,154.4,-133.6,2,10.4,81.8,1.1271,0.5,5.2,92.2,-81.8,2,10.4,51.8,1.2008,0.5,5.201,62.2,-51.8,False
M200R5_1031,40,0.4,12,1.1,atr_blend,1.25,1.0,0.08071408952985491,0.08071408952985491,6,True,True,RTH,1,4,20.8,81.8,1.1557,0.5,5.2,154.4,-133.6,2,10.4,81.8,1.1271,0.5,5.2,92.2,-81.8,2,10.4,51.8,1.2008,0.5,5.201,62.2,-51.8,False
M200R5_4956,40,0.7,20,0.8,atr_blend,1.5,1.5,0.08071408952985491,0.08071408952985491,6,False,True,RTH,3,13,136.6,241.0,1.2444,0.6154,10.508,695.6,-559.0,8,107.6,217.6,1.339,0.625,13.45,425.0,-317.4,5,29.0,147.8,1.12,0.6,5.8,270.6,-241.6,False
M200R5_4980,40,0.7,20,0.8,atr_blend,1.5,1.5,0.08071408952985491,0.08071408952985491,12,False,True,RTH,3,13,184.6,147.8,1.3233,0.6154,14.2,755.6,-571.0,8,155.6,147.8,1.4724,0.625,19.45,485.0,-329.4,5,29.0,147.8,1.12,0.6,5.8,270.6,-241.6,False
M200R5_2651,40,0.4,20,1.1,atr_blend,1.5,1.5,0.08071408952985491,0.08071408952985491,6,False,True,RTH,1,12,104.4,269.4,1.2028,0.5,8.7,619.2,-514.8,8,89.6,269.4,1.2314,0.5,11.2,476.8,-387.2,4,14.8,127.6,1.116,0.5,3.7,142.4,-127.6,False
M200R5_3796,40,0.7,12,0.8,max_fixed_atr,1.5,1.5,0.08071408952985491,0.08071408952985491,6,False,False,PRE_RTH,3,26,267.2,344.0,1.23,0.5385,10.277,1428.8,-1161.6,18,87.6,344.0,1.1097,0.5556,4.867,886.0,-798.4,8,179.6,145.6,1.4945,0.5,22.45,542.8,-363.2,False
M200R5_4806,40,0.7,20,0.8,atr_blend,1.0,0.75,0.08071408952985491,0.08071408952985491,6,False,False,RTH,3,13,46.6,169.6,1.1156,0.6154,3.585,449.6,-403.0,8,23.6,169.6,1.0986,0.625,2.95,263.0,-239.4,5,23.0,99.8,1.1406,0.6,4.6,186.6,-163.6,False
M200R5_4812,40,0.7,20,0.8,atr_blend,1.0,0.75,0.08071408952985491,0.08071408952985491,6,False,True,RTH,3,13,46.6,169.6,1.1156,0.6154,3.585,449.6,-403.0,8,23.6,169.6,1.0986,0.625,2.95,263.0,-239.4,5,23.0,99.8,1.1406,0.6,4.6,186.6,-163.6,False
M200R5_3413,40,0.7,12,0.8,atr_blend,1.5,1.5,0.08071408952985491,0.08071408952985491,6,False,False,RTH,1,18,231.6,252.4,1.313,0.4444,12.867,971.6,-740.0,11,42.2,252.4,1.098,0.4545,3.837,473.0,-430.8,7,189.4,205.6,1.6126,0.4286,27.057,498.6,-309.2,False
M200R5_2501,40,0.4,20,1.1,atr_blend,1.0,0.75,0.08071408952985491,0.08071408952985491,6,False,False,RTH,1,12,92.4,177.2,1.2694,0.5833,7.7,435.4,-343.0,8,83.6,177.2,1.3325,0.625,10.45,335.0,-251.4,4,8.8,91.6,1.0961,0.5,2.2,100.4,-91.6,False
M200R5_2507,40,0.4,20,1.1,atr_blend,1.0,0.75,0.08071408952985491,0.08071408952985491,6,False,True,RTH,1,12,92.4,177.2,1.2694,0.5833,7.7,435.4,-343.0,8,83.6,177.2,1.3325,0.625,10.45,335.0,-251.4,4,8.8,91.6,1.0961,0.5,2.2,100.4,-91.6,False
M200R5_2603,40,0.4,20,1.1,atr_blend,1.5,1.25,0.08071408952985491,0.08071408952985491,6,False,True,RTH,1,12,56.4,269.4,1.1096,0.5,4.7,571.2,-514.8,8,35.6,269.4,1.0919,0.5,4.45,422.8,-387.2,4,20.8,127.6,1.163,0.5,5.2,148.4,-127.6,False
M200R5_3412,40,0.7,12,0.8,atr_blend,1.5,1.5,0.08071408952985491,0.08071408952985491,6,False,False,PRE_RTH,3,25,127.0,278.0,1.1101,0.48,5.08,1280.4,-1153.4,17,85.4,278.0,1.1226,0.5294,5.024,781.8,-696.4,8,41.6,205.6,1.091,0.375,5.2,498.6,-457.0,False
M200R5_3414,40,0.7,12,0.8,atr_blend,1.5,1.5,0.08071408952985491,0.08071408952985491,6,False,False,RTH,3,20,212.0,252.4,1.2388,0.45,10.6,1099.8,-887.8,12,170.4,252.4,1.3956,0.5,14.2,601.2,-430.8,8,41.6,205.6,1.091,0.375,5.2,498.6,-457.0,False
M200R5_3234,40,0.7,12,0.8,atr,1.5,1.5,0.08071408952985491,0.08071408952985491,6,True,False,RTH,3,5,215.0,123.8,2.3142,0.6,43.0,378.6,-163.6,4,14.8,123.8,1.0905,0.5,3.7,178.4,-163.6,1,200.2,0.0,999.0,1.0,200.2,200.2,0.0,False
